Time,PCG,ECG
15.074,465.0,5.147
15.0745,482.0,5.149
15.075,425.0,5.149
15.0755,415.0,5.151
15.076,359.0,5.151
15.0765,341.0,5.151
15.077,288.0,5.15
15.0775,267.0,5.15
15.078,223.0,5.15
15.0785,198.0,5.148
15.079,158.0,5.147
15.0795,141.0,5.146
15.08,97.0,5.145
15.0805,94.0,5.145
15.081,59.0,5.143
15.0815,41.0,5.142
15.082,17.0,5.142
15.0825,-20.0,5.141
15.083,-32.0,5.141
15.0835,-69.0,5.141
15.084,-74.0,5.142
15.0845,-105.0,5.143
15.085,-79.0,5.144
15.0855,-85.0,5.145
15.086,-59.0,5.147
15.0865,-56.0,5.148
15.087,-10.0,5.151
15.0875,-18.0,5.153
15.088,29.0,5.155
15.0885,4.0,5.156
15.089,52.0,5.157
15.0895,56.0,5.159
15.09,116.0,5.16
15.0905,139.0,5.161
15.091,180.0,5.161
15.0915,205.0,5.162
15.092,236.0,5.161
15.0925,271.0,5.16
15.093,285.0,5.159
15.0935,310.0,5.157
15.094,315.0,5.155
15.0945,326.0,5.153
15.095,327.0,5.15
15.0955,318.0,5.149
15.096,306.0,5.145
15.0965,284.0,5.143
15.097,265.0,5.141
15.0975,245.0,5.138
15.098,209.0,5.136
15.0985,200.0,5.134
15.099,169.0,5.133
15.0995,177.0,5.132
15.1,127.0,5.131
15.1005,133.0,5.131
15.101,83.0,5.13
15.1015,91.0,5.131
15.102,49.0,5.131
15.1025,43.0,5.133
15.103,16.0,5.134
15.1035,12.0,5.136
15.104,-26.0,5.136
15.1045,-42.0,5.138
15.105,-93.0,5.14
15.1055,-110.0,5.142
15.106,-151.0,5.144
15.1065,-174.0,5.146
15.107,-178.0,5.147
15.1075,-197.0,5.147
15.108,-195.0,5.148
15.1085,-222.0,5.148
15.109,-203.0,5.148
15.1095,-224.0,5.148
15.11,-211.0,5.147
15.1105,-256.0,5.146
15.111,-234.0,5.145
15.1115,-288.0,5.142
15.112,-289.0,5.141
15.1125,-338.0,5.138
15.113,-334.0,5.136
15.1135,-385.0,5.134
15.114,-388.0,5.132
15.1145,-447.0,5.131
15.115,-433.0,5.129
15.1155,-465.0,5.128
15.116,-453.0,5.128
15.1165,-470.0,5.127
15.117,-472.0,5.127
15.1175,-463.0,5.127
15.118,-441.0,5.128
15.1185,-409.0,5.128
15.119,-407.0,5.13
15.1195,-366.0,5.131
15.12,-375.0,5.133
15.1205,-354.0,5.137
15.121,-362.0,5.138
15.1215,-353.0,5.141
15.122,-368.0,5.144
15.1225,-368.0,5.147
15.123,-391.0,5.148
15.1235,-380.0,5.149
15.124,-401.0,5.152
15.1245,-393.0,5.152
15.125,-427.0,5.154
15.1255,-409.0,5.154
15.126,-425.0,5.155
15.1265,-415.0,5.155
15.127,-420.0,5.155
15.1275,-407.0,5.154
15.128,-416.0,5.155
15.1285,-409.0,5.153
15.129,-412.0,5.153
15.1295,-407.0,5.153
15.13,-413.0,5.152
15.1305,-392.0,5.151
15.131,-392.0,5.15
15.1315,-359.0,5.15
15.132,-330.0,5.149
15.1325,-297.0,5.149
15.133,-252.0,5.15
15.1335,-243.0,5.15
15.134,-177.0,5.152
15.1345,-164.0,5.153
15.135,-98.0,5.154
15.1355,-73.0,5.155
15.136,2.0,5.157
15.1365,39.0,5.16
15.137,104.0,5.161
15.1375,131.0,5.163
15.138,184.0,5.166
15.1385,209.0,5.167
15.139,251.0,5.169
15.1395,264.0,5.171
15.14,326.0,5.173
15.1405,325.0,5.174
15.141,375.0,5.175
15.1415,384.0,5.175
15.142,411.0,5.176
15.1425,431.0,5.176
15.143,437.0,5.175
15.1435,460.0,5.174
15.144,455.0,5.173
15.1445,470.0,5.172
15.145,453.0,5.169
15.1455,451.0,5.168
15.146,422.0,5.164
15.1465,409.0,5.163
15.147,362.0,5.16
15.1475,367.0,5.158
15.148,320.0,5.156
15.1485,340.0,5.152
15.149,300.0,5.152
15.1495,315.0,5.149
15.15,278.0,5.148
15.1505,290.0,5.146
15.151,264.0,5.146
15.1515,275.0,5.145
15.152,257.0,5.145
15.1525,250.0,5.145
15.153,231.0,5.145
15.1535,236.0,5.145
15.154,220.0,5.146
15.1545,227.0,5.147
15.155,213.0,5.147
15.1555,227.0,5.148
15.156,218.0,5.149
15.1565,215.0,5.149
15.157,227.0,5.15
15.1575,213.0,5.15
15.158,221.0,5.15
15.1585,180.0,5.15
15.159,185.0,5.15
15.1595,112.0,5.149
15.16,107.0,5.148
15.1605,14.0,5.147
15.161,-5.0,5.146
15.1615,-78.0,5.145
15.162,-105.0,5.144
15.1625,-164.0,5.143
15.163,-164.0,5.141
15.1635,-195.0,5.14
15.164,-189.0,5.139
15.1645,-208.0,5.139
15.165,-175.0,5.138
15.1655,-185.0,5.137
15.166,-151.0,5.137
15.1665,-133.0,5.138
15.167,-91.0,5.138
15.1675,-42.0,5.139
15.168,-20.0,5.141
15.1685,13.0,5.143
15.169,23.0,5.144
15.1695,57.0,5.146
15.17,54.0,5.148
15.1705,84.0,5.15
15.171,85.0,5.154
15.1715,116.0,5.156
15.172,102.0,5.158
15.1725,110.0,5.159
15.173,89.0,5.161
15.1735,118.0,5.162
15.174,83.0,5.163
15.1745,109.0,5.163
15.175,72.0,5.164
15.1755,91.0,5.163
15.176,67.0,5.162
15.1765,85.0,5.161
15.177,63.0,5.161
15.1775,62.0,5.159
15.178,56.0,5.157
15.1785,59.0,5.156
15.179,58.0,5.154
15.1795,62.0,5.152
15.18,58.0,5.151
15.1805,69.0,5.149
15.181,57.0,5.148
15.1815,40.0,5.149
15.182,41.0,5.148
15.1825,5.0,5.148
15.183,9.0,5.149
15.1835,-27.0,5.15
15.184,7.0,5.15
15.1845,-46.0,5.152
15.185,-20.0,5.154
15.1855,-63.0,5.157
15.186,-35.0,5.16
15.1865,-71.0,5.163
15.187,-36.0,5.165
15.1875,-61.0,5.168
15.188,-42.0,5.171
15.1885,-50.0,5.173
15.189,-36.0,5.176
15.1895,-45.0,5.179
15.19,-22.0,5.18
15.1905,-18.0,5.182
15.191,7.0,5.183
15.1915,13.0,5.184
15.192,10.0,5.184
15.1925,3.0,5.184
15.193,-23.0,5.183
15.1935,-25.0,5.182
15.194,-55.0,5.18
15.1945,-66.0,5.179
15.195,-105.0,5.177
15.1955,-112.0,5.174
15.196,-142.0,5.172
15.1965,-142.0,5.169
15.197,-183.0,5.168
15.1975,-185.0,5.166
15.198,-222.0,5.164
15.1985,-203.0,5.162
15.199,-242.0,5.161
15.1995,-204.0,5.159
15.2,-244.0,5.159
15.2005,-214.0,5.158
15.201,-241.0,5.158
15.2015,-211.0,5.16
15.202,-216.0,5.16
15.2025,-198.0,5.161
15.203,-174.0,5.162
15.2035,-171.0,5.162
15.204,-140.0,5.164
15.2045,-128.0,5.166
15.205,-120.0,5.166
15.2055,-120.0,5.169
15.206,-126.0,5.17
15.2065,-144.0,5.17
15.207,-135.0,5.171
15.2075,-152.0,5.171
15.208,-130.0,5.171
15.2085,-177.0,5.171
15.209,-173.0,5.171
15.2095,-204.0,5.169
15.21,-168.0,5.167
15.2105,-186.0,5.165
15.211,-152.0,5.164
15.2115,-150.0,5.161
15.212,-98.0,5.158
15.2125,-91.0,5.156
15.213,-61.0,5.153
15.2135,-56.0,5.15
15.214,-23.0,5.148
15.2145,-16.0,5.145
15.215,27.0,5.143
15.2155,31.0,5.142
15.216,32.0,5.14
15.2165,43.0,5.139
15.217,26.0,5.138
15.2175,29.0,5.138
15.218,22.0,5.138
15.2185,47.0,5.138
15.219,36.0,5.139
15.2195,77.0,5.141
15.22,60.0,5.142
15.2205,89.0,5.143
15.221,93.0,5.144
15.2215,93.0,5.146
15.222,94.0,5.148
15.2225,95.0,5.15
15.223,75.0,5.151
15.2235,94.0,5.153
15.224,77.0,5.155
15.2245,115.0,5.155
15.225,96.0,5.156
15.2255,130.0,5.155
15.226,133.0,5.156
15.2265,161.0,5.155
15.227,189.0,5.155
15.2275,207.0,5.153
15.228,260.0,5.152
15.2285,277.0,5.15
15.229,282.0,5.149
15.2295,292.0,5.147
15.23,255.0,5.146
15.2305,235.0,5.143
15.231,180.0,5.142
15.2315,150.0,5.14
15.232,114.0,5.139
15.2325,76.0,5.139
15.233,67.0,5.138
15.2335,35.0,5.138
15.234,59.0,5.137
15.2345,20.0,5.137
15.235,65.0,5.139
15.2355,55.0,5.139
15.236,75.0,5.141
15.2365,87.0,5.142
15.237,114.0,5.144
15.2375,114.0,5.147
15.238,154.0,5.148
15.2385,161.0,5.15
15.239,204.0,5.153
15.2395,196.0,5.155
15.24,237.0,5.157
15.2405,225.0,5.159
15.241,250.0,5.16
15.2415,252.0,5.162
15.242,250.0,5.162
15.2425,249.0,5.163
15.243,248.0,5.164
15.2435,250.0,5.164
15.244,230.0,5.163
15.2445,244.0,5.164
15.245,206.0,5.163
15.2455,219.0,5.163
15.246,194.0,5.162
15.2465,194.0,5.162
15.247,179.0,5.162
15.2475,185.0,5.161
15.248,152.0,5.161
15.2485,161.0,5.161
15.249,128.0,5.162
15.2495,148.0,5.161
15.25,104.0,5.163
15.2505,109.0,5.164
15.251,58.0,5.164
15.2515,42.0,5.165
15.252,-18.0,5.167
15.2525,-46.0,5.169
15.253,-73.0,5.171
15.2535,-96.0,5.173
15.254,-126.0,5.175
15.2545,-139.0,5.177
15.255,-145.0,5.18
15.2555,-162.0,5.181
15.256,-164.0,5.183
15.2565,-179.0,5.185
15.257,-169.0,5.185
15.2575,-197.0,5.187
15.258,-179.0,5.187
15.2585,-214.0,5.187
15.259,-190.0,5.188
15.2595,-217.0,5.186
15.26,-201.0,5.185
15.2605,-230.0,5.184
15.261,-219.0,5.183
15.2615,-251.0,5.181
15.262,-259.0,5.18
15.2625,-246.0,5.177
15.263,-236.0,5.176
15.2635,-258.0,5.174
15.264,-255.0,5.171
15.2645,-296.0,5.17
15.265,-291.0,5.169
15.2655,-312.0,5.168
15.266,-304.0,5.166
15.2665,-303.0,5.165
15.267,-311.0,5.165
15.2675,-320.0,5.165
15.268,-348.0,5.165
15.2685,-345.0,5.166
15.269,-374.0,5.167
15.2695,-364.0,5.168
15.27,-387.0,5.168
15.2705,-364.0,5.17
15.271,-367.0,5.171
15.2715,-342.0,5.173
15.272,-332.0,5.175
15.2725,-308.0,5.176
15.273,-313.0,5.177
15.2735,-274.0,5.179
15.274,-286.0,5.179
15.2745,-250.0,5.18
15.275,-274.0,5.181
15.2755,-242.0,5.181
15.276,-251.0,5.18
15.2765,-229.0,5.179
15.277,-233.0,5.177
15.2775,-204.0,5.176
15.278,-208.0,5.174
15.2785,-187.0,5.172
15.279,-190.0,5.17
15.2795,-192.0,5.167
15.28,-193.0,5.164
15.2805,-172.0,5.162
15.281,-194.0,5.159
15.2815,-211.0,5.157
15.282,-175.0,5.154
15.2825,-261.0,5.153
15.283,-226.0,5.152
15.2835,-356.0,5.151
15.284,-43.0,5.151
15.2845,-115.0,5.15
15.285,60.0,5.151
15.2855,917.0,5.151
15.286,-311.0,5.151
15.2865,921.0,5.153
15.287,741.0,5.155
15.2875,-319.0,5.156
15.288,-234.0,5.158
15.2885,-1117.0,5.16
15.289,-998.0,5.161
15.2895,-935.0,5.164
15.29,-640.0,5.165
15.2905,-324.0,5.166
15.291,-183.0,5.167
15.2915,86.0,5.168
15.292,83.0,5.169
15.2925,275.0,5.168
15.293,285.0,5.169
15.2935,289.0,5.168
15.294,316.0,5.167
15.2945,225.0,5.165
15.295,184.0,5.165
15.2955,128.0,5.163
15.296,38.0,5.162
15.2965,38.0,5.16
15.297,-49.0,5.158
15.2975,-35.0,5.158
15.298,-61.0,5.157
15.2985,-9.0,5.155
15.299,16.0,5.155
15.2995,105.0,5.155
15.3,133.0,5.154
15.3005,251.0,5.155
15.301,295.0,5.156
15.3015,383.0,5.157
15.302,429.0,5.158
15.3025,475.0,5.161
15.303,527.0,5.162
15.3035,563.0,5.164
15.304,596.0,5.166
15.3045,642.0,5.169
15.305,657.0,5.171
15.3055,677.0,5.173
15.306,684.0,5.174
15.3065,658.0,5.176
15.307,666.0,5.178
15.3075,619.0,5.179
15.308,626.0,5.181
15.3085,587.0,5.181
15.309,591.0,5.181
15.3095,536.0,5.181
15.31,545.0,5.18
15.3105,484.0,5.181
15.311,498.0,5.178
15.3115,455.0,5.176
15.312,449.0,5.176
15.3125,415.0,5.174
15.313,391.0,5.172
15.3135,336.0,5.17
15.314,318.0,5.168
15.3145,259.0,5.166
15.315,239.0,5.165
15.3155,199.0,5.164
15.316,168.0,5.164
15.3165,142.0,5.163
15.317,98.0,5.163
15.3175,66.0,5.164
15.318,18.0,5.164
15.3185,-4.0,5.166
15.319,-44.0,5.168
15.3195,-49.0,5.17
15.32,-72.0,5.172
15.3205,-59.0,5.175
15.321,-66.0,5.178
15.3215,-57.0,5.181
15.322,-61.0,5.183
15.3225,-47.0,5.187
15.323,-73.0,5.19
15.3235,-45.0,5.192
15.324,-74.0,5.194
15.3245,-54.0,5.198
15.325,-71.0,5.199
15.3255,-62.0,5.201
15.326,-73.0,5.202
15.3265,-66.0,5.203
15.327,-69.0,5.204
15.3275,-66.0,5.204
15.328,-62.0,5.204
15.3285,-61.0,5.204
15.329,-59.0,5.204
15.3295,-62.0,5.204
15.33,-66.0,5.203
15.3305,-78.0,5.203
15.331,-102.0,5.203
15.3315,-128.0,5.203
15.332,-130.0,5.203
15.3325,-171.0,5.204
15.333,-195.0,5.204
15.3335,-274.0,5.206
15.334,-283.0,5.208
15.3345,-347.0,5.21
15.335,-347.0,5.214
15.3355,-394.0,5.216
15.336,-376.0,5.22
15.3365,-401.0,5.224
15.337,-379.0,5.227
15.3375,-380.0,5.23
15.338,-359.0,5.235
15.3385,-358.0,5.24
15.339,-309.0,5.244
15.3395,-294.0,5.247
15.34,-229.0,5.252
15.3405,-228.0,5.255
15.341,-185.0,5.258
15.3415,-159.0,5.262
15.342,-135.0,5.264
15.3425,-101.0,5.267
15.343,-97.0,5.268
15.3435,-74.0,5.27
15.344,-97.0,5.272
15.3445,-79.0,5.272
15.345,-80.0,5.274
15.3455,-68.0,5.275
15.346,-72.0,5.276
15.3465,-55.0,5.277
15.347,-50.0,5.279
15.3475,-12.0,5.281
15.348,-16.0,5.282
15.3485,15.0,5.285
15.349,5.0,5.287
15.3495,23.0,5.29
15.35,7.0,5.295
15.3505,8.0,5.299
15.351,0.0,5.304
15.3515,-6.0,5.308
15.352,-20.0,5.313
15.3525,-29.0,5.318
15.353,-33.0,5.324
15.3535,-43.0,5.33
15.354,-42.0,5.336
15.3545,-62.0,5.341
15.355,-69.0,5.346
15.3555,-83.0,5.351
15.356,-113.0,5.357
15.3565,-128.0,5.36
15.357,-135.0,5.364
15.3575,-157.0,5.367
15.358,-140.0,5.37
15.3585,-173.0,5.372
15.359,-149.0,5.373
15.3595,-163.0,5.373
15.36,-147.0,5.375
15.3605,-163.0,5.374
15.361,-159.0,5.373
15.3615,-190.0,5.372
15.362,-187.0,5.37
15.3625,-229.0,5.367
15.363,-235.0,5.364
15.3635,-264.0,5.361
15.364,-264.0,5.358
15.3645,-316.0,5.355
15.365,-306.0,5.351
15.3655,-332.0,5.347
15.366,-328.0,5.344
15.3665,-323.0,5.341
15.367,-314.0,5.337
15.3675,-277.0,5.334
15.368,-255.0,5.331
15.3685,-204.0,5.328
15.369,-169.0,5.326
15.3695,-107.0,5.323
15.37,-86.0,5.32
15.3705,-41.0,5.319
15.371,-14.0,5.318
15.3715,18.0,5.316
15.372,35.0,5.314
15.3725,84.0,5.312
15.373,85.0,5.31
15.3735,121.0,5.308
15.374,104.0,5.307
15.3745,119.0,5.306
15.375,105.0,5.303
15.3755,111.0,5.301
15.376,100.0,5.299
15.3765,128.0,5.296
15.377,130.0,5.293
15.3775,149.0,5.289
15.378,162.0,5.286
15.3785,184.0,5.282
15.379,196.0,5.278
15.3795,210.0,5.274
15.38,220.0,5.27
15.3805,250.0,5.266
15.381,267.0,5.262
15.3815,287.0,5.259
15.382,326.0,5.255
15.3825,340.0,5.253
15.383,382.0,5.25
15.3835,375.0,5.247
15.384,404.0,5.244
15.3845,380.0,5.243
15.385,403.0,5.241
15.3855,373.0,5.24
15.386,384.0,5.239
15.3865,347.0,5.239
15.387,351.0,5.238
15.3875,319.0,5.238
15.388,308.0,5.238
15.3885,275.0,5.238
15.389,270.0,5.239
15.3895,233.0,5.238
15.39,249.0,5.238
15.3905,221.0,5.238
15.391,228.0,5.238
15.3915,209.0,5.237
15.392,193.0,5.235
15.3925,181.0,5.234
15.393,154.0,5.232
15.3935,157.0,5.231
15.394,129.0,5.227
15.3945,145.0,5.225
15.395,117.0,5.223
15.3955,113.0,5.22
15.396,95.0,5.217
15.3965,106.0,5.214
15.397,96.0,5.212
15.3975,140.0,5.209
15.398,129.0,5.208
15.3985,192.0,5.205
15.399,185.0,5.203
15.3995,201.0,5.204
15.4,140.0,5.203
15.4005,94.0,5.203
15.401,40.0,5.203
15.4015,0.0,5.204
15.402,-42.0,5.206
15.4025,-72.0,5.207
15.403,-90.0,5.209
15.4035,-95.0,5.211
15.404,-89.0,5.213
15.4045,-85.0,5.214
15.405,-65.0,5.217
15.4055,-68.0,5.219
15.406,-66.0,5.22
15.4065,-72.0,5.222
15.407,-63.0,5.224
15.4075,-63.0,5.225
15.408,-34.0,5.224
15.4085,-33.0,5.224
15.409,-10.0,5.224
15.4095,-28.0,5.223
15.41,-4.0,5.222
15.4105,-51.0,5.22
15.411,-33.0,5.218
15.4115,-81.0,5.214
15.412,-70.0,5.212
15.4125,-88.0,5.208
15.413,-67.0,5.205
15.4135,-99.0,5.201
15.414,-82.0,5.197
15.4145,-114.0,5.195
15.415,-89.0,5.191
15.4155,-112.0,5.188
15.416,-108.0,5.186
15.4165,-110.0,5.182
15.417,-124.0,5.18
15.4175,-117.0,5.178
15.418,-132.0,5.176
15.4185,-117.0,5.175
15.419,-145.0,5.173
15.4195,-109.0,5.173
15.42,-135.0,5.172
15.4205,-91.0,5.172
15.421,-113.0,5.171
15.4215,-96.0,5.171
15.422,-114.0,5.171
15.4225,-138.0,5.17
15.423,-218.0,5.17
15.4235,-160.0,5.169
15.424,75.0,5.169
15.4245,-77.0,5.167
15.425,-89.0,5.165
15.4255,-781.0,5.164
15.426,-52.0,5.162
15.4265,1577.0,5.16
15.427,576.0,5.158
15.4275,597.0,5.156
15.428,-278.0,5.152
15.4285,-890.0,5.151
15.429,-768.0,5.148
15.4295,-673.0,5.145
15.43,-270.0,5.142
15.4305,-139.0,5.141
15.431,87.0,5.139
15.4315,145.0,5.139
15.432,234.0,5.137
15.4325,359.0,5.136
15.433,303.0,5.136
15.4335,377.0,5.136
15.434,306.0,5.136
15.4345,210.0,5.137
15.435,220.0,5.138
15.4355,60.0,5.138
15.436,73.0,5.14
15.4365,-22.0,5.142
15.437,-63.0,5.142
15.4375,-98.0,5.145
15.438,-141.0,5.146
15.4385,-170.0,5.148
15.439,-168.0,5.149
15.4395,-204.0,5.15
15.44,-176.0,5.15
15.4405,-191.0,5.15
15.441,-225.0,5.15
15.4415,-220.0,5.15
15.442,-272.0,5.149
15.4425,-283.0,5.147
15.443,-315.0,5.146
15.4435,-325.0,5.145
15.444,-348.0,5.142
15.4445,-324.0,5.141
15.445,-347.0,5.138
15.4455,-312.0,5.136
15.446,-316.0,5.133
15.4465,-297.0,5.131
15.447,-294.0,5.128
15.4475,-264.0,5.127
15.448,-262.0,5.125
15.4485,-224.0,5.125
15.449,-233.0,5.125
15.4495,-190.0,5.124
15.45,-196.0,5.124
15.4505,-161.0,5.124
15.451,-141.0,5.125
15.4515,-94.0,5.126
15.452,-65.0,5.128
15.4525,-39.0,5.129
15.453,-13.0,5.13
15.4535,2.0,5.133
15.454,15.0,5.135
15.4545,22.0,5.136
15.455,30.0,5.139
15.4555,12.0,5.14
15.456,3.0,5.142
15.4565,-16.0,5.143
15.457,-4.0,5.145
15.4575,-33.0,5.146
15.458,-10.0,5.146
15.4585,-40.0,5.148
15.459,3.0,5.147
15.4595,-31.0,5.148
15.46,-6.0,5.147
15.4605,-23.0,5.146
15.461,3.0,5.145
15.4615,-10.0,5.143
15.462,13.0,5.142
15.4625,-3.0,5.141
15.463,9.0,5.139
15.4635,-5.0,5.137
15.464,-4.0,5.136
15.4645,-17.0,5.133
15.465,-14.0,5.132
15.4655,-17.0,5.13
15.466,-6.0,5.129
15.4665,-15.0,5.128
15.467,-6.0,5.126
15.4675,1.0,5.127
15.468,9.0,5.127
15.4685,24.0,5.127
15.469,9.0,5.127
15.4695,22.0,5.129
15.47,-6.0,5.129
15.4705,-2.0,5.13
15.471,-40.0,5.131
15.4715,-54.0,5.132
15.472,-75.0,5.133
15.4725,-64.0,5.135
15.473,-96.0,5.136
15.4735,-75.0,5.137
15.474,-79.0,5.137
15.4745,-62.0,5.137
15.475,-68.0,5.136
15.4755,-55.0,5.135
15.476,-63.0,5.135
15.4765,-35.0,5.133
15.477,-28.0,5.131
15.4775,3.0,5.128
15.478,32.0,5.126
15.4785,43.0,5.122
15.479,66.0,5.119
15.4795,87.0,5.114
15.48,73.0,5.11
15.4805,83.0,5.106
15.481,76.0,5.102
15.4815,63.0,5.097
15.482,79.0,5.094
15.4825,42.0,5.09
15.483,49.0,5.086
15.4835,13.0,5.083
15.484,10.0,5.081
15.4845,-42.0,5.078
15.485,-25.0,5.077
15.4855,-76.0,5.075
15.486,-48.0,5.074
15.4865,-88.0,5.074
15.487,-63.0,5.074
15.4875,-81.0,5.075
15.488,-71.0,5.076
15.4885,-94.0,5.076
15.489,-79.0,5.079
15.4895,-86.0,5.082
15.49,-78.0,5.083
15.4905,-61.0,5.087
15.491,-55.0,5.09
15.4915,-15.0,5.093
15.492,-5.0,5.097
15.4925,58.0,5.102
15.493,78.0,5.106
15.4935,140.0,5.111
15.494,155.0,5.116
15.4945,220.0,5.122
15.495,255.0,5.128
15.4955,323.0,5.134
15.496,350.0,5.141
15.4965,407.0,5.147
15.497,430.0,5.155
15.4975,490.0,5.164
15.498,492.0,5.172
15.4985,554.0,5.182
15.499,546.0,5.191
15.4995,584.0,5.201
15.5,571.0,5.211
15.5005,582.0,5.222
15.501,567.0,5.234
15.5015,573.0,5.246
15.502,565.0,5.258
15.5025,557.0,5.271
15.503,531.0,5.283
15.5035,523.0,5.297
15.504,482.0,5.311
15.5045,448.0,5.324
15.505,414.0,5.338
15.5055,375.0,5.351
15.506,337.0,5.364
15.5065,313.0,5.378
15.507,292.0,5.391
15.5075,245.0,5.404
15.508,254.0,5.417
15.5085,196.0,5.43
15.509,203.0,5.442
15.5095,168.0,5.455
15.51,183.0,5.466
15.5105,151.0,5.479
15.511,152.0,5.491
15.5115,129.0,5.504
15.512,112.0,5.517
15.5125,81.0,5.529
15.513,52.0,5.543
15.5135,20.0,5.556
15.514,-7.0,5.571
15.5145,-49.0,5.585
15.515,-49.0,5.6
15.5155,-98.0,5.615
15.516,-136.0,5.632
15.5165,-183.0,5.649
15.517,-247.0,5.666
15.5175,-295.0,5.683
15.518,-357.0,5.702
15.5185,-389.0,5.72
15.519,-456.0,5.737
15.5195,-480.0,5.755
15.52,-556.0,5.773
15.5205,-573.0,5.791
15.521,-615.0,5.808
15.5215,-622.0,5.824
15.522,-643.0,5.838
15.5225,-638.0,5.853
15.523,-650.0,5.866
15.5235,-609.0,5.878
15.524,-608.0,5.889
15.5245,-565.0,5.898
15.525,-545.0,5.907
15.5255,-497.0,5.912
15.526,-473.0,5.918
15.5265,-440.0,5.92
15.527,-421.0,5.923
15.5275,-408.0,5.923
15.528,-391.0,5.921
15.5285,-387.0,5.918
15.529,-361.0,5.914
15.5295,-349.0,5.908
15.53,-318.0,5.901
15.5305,-273.0,5.892
15.531,-224.0,5.883
15.5315,-161.0,5.872
15.532,-88.0,5.863
15.5325,-78.0,5.851
15.533,-16.0,5.839
15.5335,-30.0,5.826
15.534,8.0,5.813
15.5345,-3.0,5.801
15.535,12.0,5.786
15.5355,-8.0,5.773
15.536,-17.0,5.759
15.5365,-65.0,5.745
15.537,-102.0,5.73
15.5375,-186.0,5.714
15.538,-274.0,5.7
15.5385,-389.0,5.683
15.539,-509.0,5.666
15.5395,-598.0,5.648
15.54,-634.0,5.63
15.5405,-639.0,5.611
15.541,-584.0,5.593
15.5415,-452.0,5.573
15.542,-319.0,5.553
15.5425,-165.0,5.533
15.543,-13.0,5.512
15.5435,187.0,5.491
15.544,401.0,5.471
15.5445,652.0,5.449
15.545,858.0,5.429
15.5455,1031.0,5.409
15.546,1073.0,5.39
15.5465,1002.0,5.371
15.547,815.0,5.353
15.5475,518.0,5.336
15.548,156.0,5.319
15.5485,-151.0,5.304
15.549,-475.0,5.288
15.5495,-628.0,5.274
15.55,-713.0,5.262
15.5505,-612.0,5.25
15.551,-409.0,5.239
15.5515,-17.0,5.228
15.552,487.0,5.219
15.5525,1107.0,5.21
15.553,1813.0,5.201
15.5535,2516.0,5.196
15.554,3204.0,5.188
15.5545,3783.0,5.183
15.555,4235.0,5.178
15.5555,4542.0,5.173
15.556,4658.0,5.169
15.5565,4601.0,5.166
15.557,4406.0,5.161
15.5575,4032.0,5.159
15.558,3633.0,5.156
15.5585,3106.0,5.153
15.559,2609.0,5.15
15.5595,2071.0,5.147
15.56,1613.0,5.144
15.5605,1161.0,5.14
15.561,817.0,5.139
15.5615,488.0,5.135
15.562,273.0,5.133
15.5625,78.0,5.131
15.563,-37.0,5.128
15.5635,-152.0,5.127
15.564,-231.0,5.125
15.5645,-358.0,5.125
15.565,-441.0,5.124
15.5655,-583.0,5.124
15.566,-749.0,5.124
15.5665,-906.0,5.125
15.567,-1129.0,5.127
15.5675,-1318.0,5.13
15.568,-1551.0,5.134
15.5685,-1735.0,5.137
15.569,-1976.0,5.143
15.5695,-2155.0,5.147
15.57,-2395.0,5.152
15.5705,-2569.0,5.158
15.571,-2791.0,5.164
15.5715,-2967.0,5.17
15.572,-3181.0,5.176
15.5725,-3323.0,5.181
15.573,-3534.0,5.186
15.5735,-3652.0,5.191
15.574,-3821.0,5.196
15.5745,-3906.0,5.2
15.575,-4003.0,5.203
15.5755,-4024.0,5.206
15.576,-4039.0,5.208
15.5765,-3973.0,5.21
15.577,-3859.0,5.212
15.5775,-3708.0,5.212
15.578,-3476.0,5.213
15.5785,-3206.0,5.212
15.579,-2880.0,5.212
15.5795,-2562.0,5.212
15.58,-2215.0,5.211
15.5805,-1907.0,5.21
15.581,-1567.0,5.209
15.5815,-1267.0,5.209
15.582,-948.0,5.209
15.5825,-686.0,5.208
15.583,-393.0,5.206
15.5835,-181.0,5.206
15.584,85.0,5.205
15.5845,293.0,5.205
15.585,552.0,5.205
15.5855,759.0,5.205
15.586,1003.0,5.205
15.5865,1174.0,5.204
15.587,1370.0,5.204
15.5875,1509.0,5.204
15.588,1681.0,5.202
15.5885,1785.0,5.202
15.589,1887.0,5.201
15.5895,1903.0,5.199
15.59,1938.0,5.197
15.5905,1888.0,5.195
15.591,1830.0,5.192
15.5915,1753.0,5.189
15.592,1666.0,5.185
15.5925,1584.0,5.18
15.593,1500.0,5.177
15.5935,1446.0,5.171
15.594,1360.0,5.166
15.5945,1337.0,5.16
15.595,1284.0,5.154
15.5955,1266.0,5.148
15.596,1230.0,5.143
15.5965,1217.0,5.137
15.597,1155.0,5.132
15.5975,1135.0,5.126
15.598,1070.0,5.121
15.5985,1042.0,5.118
15.599,960.0,5.113
15.5995,914.0,5.11
15.6,804.0,5.109
15.6005,734.0,5.106
15.601,618.0,5.106
15.6015,530.0,5.105
15.602,438.0,5.105
15.6025,346.0,5.106
15.603,280.0,5.107
15.6035,216.0,5.109
15.604,181.0,5.111
15.6045,133.0,5.113
15.605,107.0,5.115
15.6055,58.0,5.119
15.606,6.0,5.121
15.6065,-82.0,5.123
15.607,-141.0,5.125
