Time,PCG,ECG
22.962,-26.0,4.614
22.9625,-135.0,4.612
22.963,-275.0,4.613
22.9635,-443.0,4.615
22.964,-666.0,4.619
22.9645,-922.0,4.624
22.965,-1208.0,4.63
22.9655,-1480.0,4.638
22.966,-1684.0,4.648
22.9665,-1820.0,4.656
22.967,-1864.0,4.664
22.9675,-1878.0,4.673
22.968,-1829.0,4.681
22.9685,-1766.0,4.688
22.969,-1719.0,4.694
22.9695,-1725.0,4.698
22.97,-1741.0,4.702
22.9705,-1744.0,4.703
22.971,-1709.0,4.7
22.9715,-1599.0,4.698
22.972,-1400.0,4.693
22.9725,-1156.0,4.688
22.973,-854.0,4.679
22.9735,-524.0,4.672
22.974,-192.0,4.662
22.9745,119.0,4.652
22.975,382.0,4.642
22.9755,570.0,4.632
22.976,757.0,4.624
22.9765,954.0,4.614
22.977,1123.0,4.609
22.9775,1288.0,4.603
22.978,1427.0,4.599
22.9785,1549.0,4.598
22.979,1643.0,4.598
22.9795,1721.0,4.6
22.98,1785.0,4.604
22.9805,1854.0,4.608
22.981,1896.0,4.615
22.9815,1887.0,4.621
22.982,1856.0,4.629
22.9825,1786.0,4.637
22.983,1714.0,4.644
22.9835,1681.0,4.651
22.984,1649.0,4.657
22.9845,1604.0,4.663
22.985,1520.0,4.667
22.9855,1384.0,4.67
22.986,1230.0,4.671
22.9865,1031.0,4.67
22.987,845.0,4.669
22.9875,706.0,4.664
22.988,611.0,4.658
22.9885,548.0,4.649
22.989,481.0,4.639
22.9895,378.0,4.629
22.99,216.0,4.616
22.9905,-14.0,4.603
22.991,-296.0,4.59
22.9915,-606.0,4.577
22.992,-905.0,4.564
22.9925,-1231.0,4.553
22.993,-1521.0,4.542
22.9935,-1795.0,4.534
22.994,-1999.0,4.528
22.9945,-2101.0,4.523
22.995,-2156.0,4.52
22.9955,-2215.0,4.521
22.996,-2288.0,4.522
22.9965,-2367.0,4.527
22.997,-2458.0,4.533
22.9975,-2519.0,4.541
22.998,-2517.0,4.55
22.9985,-2460.0,4.56
22.999,-2346.0,4.572
22.9995,-2188.0,4.584
23.0,-2048.0,4.596
23.0005,-1888.0,4.609
23.001,-1727.0,4.62
23.0015,-1572.0,4.631
23.002,-1418.0,4.64
23.0025,-1259.0,4.648
23.003,-1140.0,4.654
23.0035,-1051.0,4.657
23.004,-1011.0,4.659
23.0045,-1004.0,4.66
23.005,-976.0,4.657
23.0055,-950.0,4.652
23.006,-928.0,4.645
23.0065,-888.0,4.637
23.007,-826.0,4.627
23.0075,-725.0,4.615
23.008,-610.0,4.604
23.0085,-462.0,4.593
23.009,-319.0,4.58
23.0095,-169.0,4.569
23.01,-20.0,4.559
23.0105,95.0,4.55
23.011,203.0,4.542
23.0115,248.0,4.536
23.012,256.0,4.532
23.0125,228.0,4.529
23.013,179.0,4.527
23.0135,135.0,4.528
23.014,98.0,4.53
23.0145,54.0,4.535
23.015,17.0,4.539
23.0155,-24.0,4.545
23.016,-65.0,4.551
23.0165,-111.0,4.558
23.017,-164.0,4.565
23.0175,-188.0,4.572
23.018,-219.0,4.578
23.0185,-223.0,4.584
23.019,-242.0,4.587
23.0195,-259.0,4.59
23.02,-255.0,4.591
23.0205,-248.0,4.59
23.021,-213.0,4.588
23.0215,-152.0,4.584
23.022,-93.0,4.577
23.0225,-13.0,4.57
23.023,71.0,4.56
23.0235,132.0,4.549
23.024,169.0,4.536
23.0245,205.0,4.526
23.025,245.0,4.513
23.0255,301.0,4.499
23.026,357.0,4.488
23.0265,413.0,4.476
23.027,544.0,4.467
23.0275,626.0,4.457
23.028,677.0,4.451
23.0285,695.0,4.446
23.029,660.0,4.443
23.0295,573.0,4.442
23.03,456.0,4.442
23.0305,348.0,4.445
23.031,279.0,4.449
23.0315,221.0,4.455
23.032,230.0,4.461
23.0325,226.0,4.468
23.033,266.0,4.477
23.0335,320.0,4.486
23.034,393.0,4.493
23.0345,513.0,4.502
23.035,644.0,4.508
23.0355,769.0,4.515
23.036,882.0,4.52
23.0365,1004.0,4.522
23.037,1130.0,4.524
23.0375,1283.0,4.522
23.038,1419.0,4.52
23.0385,1522.0,4.516
23.039,1598.0,4.509
23.0395,1593.0,4.501
23.04,1546.0,4.492
23.0405,1372.0,4.482
23.041,1194.0,4.47
23.0415,951.0,4.458
23.042,707.0,4.445
23.0425,455.0,4.435
23.043,260.0,4.424
23.0435,130.0,4.414
23.044,60.0,4.405
23.0445,52.0,4.397
23.045,70.0,4.391
23.0455,119.0,4.388
23.046,130.0,4.386
23.0465,99.0,4.385
23.047,20.0,4.388
23.0475,-67.0,4.39
23.048,-165.0,4.394
23.0485,-228.0,4.4
23.049,-226.0,4.406
23.0495,-175.0,4.413
23.05,-62.0,4.42
23.0505,80.0,4.426
23.051,234.0,4.433
23.0515,353.0,4.44
23.052,453.0,4.444
23.0525,505.0,4.449
23.053,531.0,4.452
23.0535,509.0,4.454
23.054,445.0,4.454
23.0545,390.0,4.452
23.055,372.0,4.448
23.0555,393.0,4.444
23.056,338.0,4.437
23.0565,331.0,4.43
23.057,302.0,4.422
23.0575,297.0,4.413
23.058,251.0,4.404
23.0585,188.0,4.394
23.059,157.0,4.385
23.0595,146.0,4.377
23.06,178.0,4.369
23.0605,228.0,4.362
23.061,284.0,4.357
23.0615,340.0,4.352
23.062,359.0,4.35
23.0625,396.0,4.35
23.063,413.0,4.352
23.0635,419.0,4.353
23.064,431.0,4.358
23.0645,470.0,4.363
23.065,509.0,4.369
23.0655,542.0,4.377
23.066,592.0,4.386
23.0665,648.0,4.395
23.067,701.0,4.404
23.0675,721.0,4.412
23.068,727.0,4.421
23.0685,685.0,4.427
23.069,629.0,4.433
23.0695,552.0,4.438
23.07,473.0,4.441
23.0705,384.0,4.442
23.071,292.0,4.442
23.0715,213.0,4.439
23.072,123.0,4.435
23.0725,40.0,4.429
23.073,-48.0,4.423
23.0735,-144.0,4.415
23.074,-211.0,4.405
23.0745,-246.0,4.396
23.075,-256.0,4.386
23.0755,-220.0,4.376
23.076,-162.0,4.367
23.0765,-84.0,4.36
23.077,30.0,4.353
23.0775,149.0,4.349
23.078,232.0,4.345
23.0785,293.0,4.345
23.079,316.0,4.344
23.0795,319.0,4.347
23.08,350.0,4.35
23.0805,392.0,4.355
23.081,460.0,4.363
23.0815,519.0,4.37
23.082,584.0,4.378
23.0825,621.0,4.388
23.083,622.0,4.399
23.0835,604.0,4.408
23.084,579.0,4.418
23.0845,545.0,4.427
23.085,493.0,4.435
23.0855,453.0,4.442
23.086,382.0,4.448
23.0865,292.0,4.453
23.087,208.0,4.455
23.0875,114.0,4.456
23.088,46.0,4.453
23.0885,-16.0,4.451
23.089,-49.0,4.446
23.0895,-71.0,4.44
23.09,-73.0,4.431
23.0905,-122.0,4.423
23.091,-180.0,4.413
23.0915,-242.0,4.402
23.092,-298.0,4.392
23.0925,-350.0,4.382
23.093,-401.0,4.373
23.0935,-458.0,4.365
23.094,-489.0,4.359
23.0945,-526.0,4.353
23.095,-554.0,4.35
23.0955,-574.0,4.348
23.096,-615.0,4.348
23.0965,-699.0,4.349
23.097,-792.0,4.353
23.0975,-900.0,4.358
23.098,-1003.0,4.364
23.0985,-1105.0,4.372
23.099,-1185.0,4.381
23.0995,-1289.0,4.389
23.1,-1355.0,4.398
23.1005,-1423.0,4.408
23.101,-1489.0,4.417
23.1015,-1577.0,4.425
23.102,-1677.0,4.432
23.1025,-1781.0,4.439
23.103,-1908.0,4.445
23.1035,-2005.0,4.448
23.104,-2113.0,4.449
23.1045,-2191.0,4.45
23.105,-2267.0,4.447
23.1055,-2286.0,4.444
23.106,-2265.0,4.439
23.1065,-2214.0,4.433
23.107,-2108.0,4.427
23.1075,-1972.0,4.419
23.108,-1794.0,4.412
23.1085,-1621.0,4.404
23.109,-1446.0,4.398
23.1095,-1294.0,4.394
23.11,-1154.0,4.389
23.1105,-978.0,4.387
23.111,-791.0,4.388
23.1115,-588.0,4.39
23.112,-395.0,4.395
23.1125,-205.0,4.401
23.113,-44.0,4.41
23.1135,95.0,4.42
23.114,233.0,4.432
23.1145,313.0,4.444
23.115,392.0,4.459
23.1155,435.0,4.474
23.116,468.0,4.489
23.1165,498.0,4.504
23.117,504.0,4.518
23.1175,502.0,4.532
23.118,515.0,4.546
23.1185,559.0,4.557
23.119,632.0,4.566
23.1195,679.0,4.573
23.12,740.0,4.58
23.1205,804.0,4.583
23.121,831.0,4.584
23.1215,834.0,4.583
23.122,799.0,4.578
23.1225,784.0,4.574
23.123,720.0,4.566
23.1235,657.0,4.557
23.124,563.0,4.546
23.1245,469.0,4.534
23.125,355.0,4.524
23.1255,246.0,4.512
23.126,156.0,4.5
23.1265,66.0,4.49
23.127,-24.0,4.481
23.1275,-120.0,4.471
23.128,-215.0,4.465
23.1285,-342.0,4.46
23.129,-474.0,4.458
23.1295,-613.0,4.456
23.13,-734.0,4.457
23.1305,-814.0,4.461
23.131,-863.0,4.466
23.1315,-882.0,4.473
23.132,-881.0,4.481
23.1325,-863.0,4.49
23.133,-850.0,4.5
23.1335,-856.0,4.512
23.134,-868.0,4.523
23.1345,-891.0,4.534
23.135,-950.0,4.545
23.1355,-1028.0,4.556
23.136,-1081.0,4.564
23.1365,-1122.0,4.572
23.137,-1105.0,4.579
23.1375,-1034.0,4.583
23.138,-950.0,4.586
23.1385,-872.0,4.587
23.139,-824.0,4.585
23.1395,-786.0,4.583
23.14,-729.0,4.579
23.1405,-679.0,4.575
23.141,-600.0,4.568
23.1415,-504.0,4.562
23.142,-426.0,4.555
23.1425,-372.0,4.548
23.143,-317.0,4.542
23.1435,-243.0,4.536
23.144,-145.0,4.531
23.1445,-12.0,4.529
23.145,141.0,4.528
23.1455,289.0,4.527
23.146,428.0,4.528
23.1465,559.0,4.531
23.147,641.0,4.536
23.1475,721.0,4.541
23.148,814.0,4.548
23.1485,907.0,4.557
23.149,1009.0,4.565
23.1495,1093.0,4.573
23.15,1169.0,4.581
23.1505,1178.0,4.59
23.151,1195.0,4.598
23.1515,1159.0,4.604
23.152,1095.0,4.61
23.1525,1015.0,4.617
23.153,910.0,4.619
23.1535,794.0,4.621
23.154,676.0,4.62
23.1545,587.0,4.617
23.155,563.0,4.615
23.1555,630.0,4.609
23.156,762.0,4.601
23.1565,959.0,4.593
23.157,1180.0,4.585
23.1575,1374.0,4.576
23.158,1520.0,4.567
23.1585,1619.0,4.559
23.159,1655.0,4.55
23.1595,1662.0,4.543
23.16,1704.0,4.536
23.1605,1748.0,4.532
23.161,1826.0,4.529
23.1615,1909.0,4.529
23.162,1968.0,4.529
23.1625,2007.0,4.531
23.163,2019.0,4.536
23.1635,2006.0,4.542
23.164,1990.0,4.549
23.1645,1976.0,4.557
23.165,1941.0,4.567
23.1655,1903.0,4.578
23.166,1822.0,4.589
23.1665,1718.0,4.601
23.167,1614.0,4.613
23.1675,1493.0,4.623
23.168,1357.0,4.633
23.1685,1195.0,4.642
23.169,1025.0,4.651
23.1695,863.0,4.657
23.17,743.0,4.663
23.1705,642.0,4.666
23.171,539.0,4.667
23.1715,450.0,4.666
23.172,351.0,4.665
23.1725,214.0,4.661
23.173,52.0,4.655
23.1735,-143.0,4.649
23.174,-292.0,4.64
23.1745,-367.0,4.633
23.175,-494.0,4.625
23.1755,-863.0,4.617
23.176,-1470.0,4.61
23.1765,-2013.0,4.602
23.177,-1995.0,4.597
23.1775,-2081.0,4.593
23.178,-3088.0,4.591
23.1785,-4357.0,4.59
23.179,-5405.0,4.592
23.1795,-5744.0,4.594
23.18,-4817.0,4.599
23.1805,-3016.0,4.604
23.181,-904.0,4.612
23.1815,1321.0,4.622
23.182,3456.0,4.632
23.1825,5462.0,4.643
23.183,6947.0,4.655
23.1835,7527.0,4.665
23.184,7428.0,4.677
23.1845,6871.0,4.686
23.185,6095.0,4.697
23.1855,5312.0,4.706
23.186,4729.0,4.713
23.1865,4511.0,4.719
23.187,4729.0,4.723
23.1875,5272.0,4.725
23.188,5896.0,4.724
23.1885,6248.0,4.72
23.189,6083.0,4.716
23.1895,5346.0,4.709
23.19,4142.0,4.701
23.1905,2606.0,4.69
23.191,964.0,4.678
23.1915,-660.0,4.668
23.192,-2186.0,4.656
23.1925,-3539.0,4.643
23.193,-4651.0,4.633
23.1935,-5500.0,4.623
23.194,-6079.0,4.614
23.1945,-6341.0,4.607
23.195,-6330.0,4.602
23.1955,-6160.0,4.599
23.196,-5901.0,4.599
23.1965,-5638.0,4.599
23.197,-5385.0,4.602
23.1975,-5168.0,4.608
23.198,-5022.0,4.614
23.1985,-4903.0,4.623
23.199,-4794.0,4.634
23.1995,-4737.0,4.644
23.2,-4778.0,4.655
23.2005,-4889.0,4.667
23.201,-5004.0,4.679
23.2015,-4945.0,4.691
23.202,-4448.0,4.702
23.2025,-3634.0,4.711
23.203,-2927.0,4.719
23.2035,-2429.0,4.725
23.204,-2136.0,4.73
23.2045,-2074.0,4.733
23.205,-2082.0,4.733
23.2055,-2033.0,4.73
23.206,-2049.0,4.728
23.2065,-2091.0,4.721
23.207,-2157.0,4.714
23.2075,-2243.0,4.706
23.208,-2236.0,4.696
23.2085,-2097.0,4.686
23.209,-1795.0,4.676
23.2095,-1413.0,4.665
23.21,-1032.0,4.656
23.2105,-629.0,4.647
23.211,-228.0,4.641
23.2115,214.0,4.635
23.212,668.0,4.631
23.2125,1113.0,4.628
23.213,1574.0,4.627
23.2135,2075.0,4.628
23.214,2579.0,4.632
23.2145,3021.0,4.635
23.215,3421.0,4.641
23.2155,3745.0,4.65
23.216,3965.0,4.657
23.2165,4003.0,4.666
23.217,3850.0,4.675
23.2175,3520.0,4.683
23.218,3033.0,4.692
23.2185,2445.0,4.699
23.219,1802.0,4.704
23.2195,1176.0,4.708
23.22,603.0,4.712
23.2205,132.0,4.713
23.221,-238.0,4.71
23.2215,-509.0,4.707
23.222,-680.0,4.702
23.2225,-747.0,4.694
23.223,-730.0,4.685
23.2235,-638.0,4.674
23.224,-534.0,4.662
23.2245,-370.0,4.649
23.225,-206.0,4.638
23.2255,6.0,4.626
23.226,207.0,4.614
23.2265,371.0,4.603
23.227,464.0,4.594
23.2275,503.0,4.588
23.228,509.0,4.583
23.2285,510.0,4.579
23.229,512.0,4.58
23.2295,521.0,4.58
23.23,553.0,4.582
23.2305,629.0,4.589
23.231,710.0,4.596
23.2315,761.0,4.605
23.232,771.0,4.613
23.2325,745.0,4.624
23.233,651.0,4.635
23.2335,537.0,4.647
23.234,413.0,4.658
23.2345,277.0,4.668
23.235,165.0,4.678
23.2355,43.0,4.685
23.236,-88.0,4.693
23.2365,-220.0,4.697
23.237,-378.0,4.7
23.2375,-574.0,4.7
23.238,-783.0,4.698
23.2385,-1001.0,4.694
23.239,-1220.0,4.687
23.2395,-1418.0,4.679
23.24,-1563.0,4.669
23.2405,-1636.0,4.659
23.241,-1638.0,4.648
23.2415,-1571.0,4.636
23.242,-1446.0,4.623
23.2425,-1316.0,4.611
23.243,-1180.0,4.6
23.2435,-1056.0,4.591
23.244,-967.0,4.582
23.2445,-888.0,4.576
23.245,-798.0,4.571
23.2455,-686.0,4.569
23.246,-537.0,4.568
23.2465,-407.0,4.57
23.247,-249.0,4.574
23.2475,-64.0,4.579
23.248,152.0,4.585
23.2485,397.0,4.593
23.249,633.0,4.601
23.2495,862.0,4.61
23.25,1042.0,4.62
23.2505,1191.0,4.63
23.251,1378.0,4.64
23.2515,1524.0,4.65
23.252,1673.0,4.657
23.2525,1805.0,4.664
23.253,1968.0,4.67
23.2535,2108.0,4.675
23.254,2264.0,4.678
23.2545,2388.0,4.678
23.255,2489.0,4.676
23.2555,2542.0,4.672
23.256,2526.0,4.668
23.2565,2455.0,4.66
23.257,2292.0,4.652
23.2575,2132.0,4.643
23.258,1967.0,4.633
23.2585,1793.0,4.623
23.259,1636.0,4.612
23.2595,1501.0,4.604
23.26,1390.0,4.595
23.2605,1303.0,4.587
23.261,1208.0,4.581
23.2615,1098.0,4.576
23.262,936.0,4.573
23.2625,743.0,4.573
23.263,533.0,4.574
23.2635,314.0,4.577
23.264,129.0,4.581
23.2645,-26.0,4.588
23.265,-145.0,4.593
23.2655,-228.0,4.601
23.266,-292.0,4.61
23.2665,-334.0,4.621
23.267,-376.0,4.63
23.2675,-408.0,4.639
23.268,-419.0,4.647
23.2685,-426.0,4.657
23.269,-446.0,4.662
23.2695,-511.0,4.669
23.27,-613.0,4.673
23.2705,-738.0,4.676
23.271,-877.0,4.677
23.2715,-998.0,4.676
23.272,-1107.0,4.673
23.2725,-1209.0,4.669
23.273,-1305.0,4.664
23.2735,-1380.0,4.658
23.274,-1442.0,4.65
23.2745,-1540.0,4.643
23.275,-1682.0,4.636
23.2755,-1814.0,4.628
23.276,-1915.0,4.622
23.2765,-1941.0,4.616
23.277,-1913.0,4.612
23.2775,-1836.0,4.61
23.278,-1724.0,4.61
23.2785,-1605.0,4.612
23.279,-1480.0,4.614
23.2795,-1344.0,4.619
23.28,-1197.0,4.627
23.2805,-1054.0,4.634
23.281,-933.0,4.644
23.2815,-874.0,4.655
23.282,-838.0,4.666
23.2825,-824.0,4.679
23.283,-776.0,4.691
23.2835,-672.0,4.704
23.284,-568.0,4.715
23.2845,-471.0,4.726
23.285,-406.0,4.737
23.2855,-357.0,4.744
23.286,-317.0,4.752
23.2865,-313.0,4.757
23.287,-298.0,4.759
23.2875,-275.0,4.761
23.288,-218.0,4.759
23.2885,-158.0,4.755
23.289,-77.0,4.75
23.2895,25.0,4.743
23.29,123.0,4.733
23.2905,208.0,4.723
23.291,258.0,4.712
23.2915,288.0,4.7
23.292,290.0,4.688
23.2925,273.0,4.677
23.293,229.0,4.665
23.2935,188.0,4.654
23.294,154.0,4.646
23.2945,187.0,4.637
23.295,245.0,4.63
23.2955,372.0,4.626
23.296,559.0,4.622
23.2965,773.0,4.62
23.297,977.0,4.62
23.2975,1148.0,4.622
23.298,1291.0,4.623
23.2985,1407.0,4.627
23.299,1526.0,4.632
23.2995,1646.0,4.638
23.3,1760.0,4.644
23.3005,1850.0,4.65
23.301,1915.0,4.657
23.3015,1968.0,4.662
23.302,1992.0,4.667
23.3025,2023.0,4.671
23.303,2031.0,4.676
23.3035,2010.0,4.678
23.304,1974.0,4.679
23.3045,1901.0,4.677
23.305,1859.0,4.675
23.3055,1814.0,4.672
23.306,1739.0,4.666
23.3065,1673.0,4.659
23.307,1630.0,4.652
23.3075,1580.0,4.644
23.308,1504.0,4.635
23.3085,1391.0,4.626
23.309,1270.0,4.618
23.3095,1153.0,4.609
23.31,1001.0,4.604
23.3105,848.0,4.598
23.311,684.0,4.593
23.3115,490.0,4.591
23.312,299.0,4.59
23.3125,112.0,4.591
23.313,-77.0,4.594
23.3135,-269.0,4.599
23.314,-466.0,4.604
23.3145,-662.0,4.612
23.315,-869.0,4.621
23.3155,-1075.0,4.631
23.316,-1240.0,4.641
23.3165,-1412.0,4.651
23.317,-1546.0,4.662
23.3175,-1640.0,4.672
23.318,-1710.0,4.681
23.3185,-1763.0,4.69
23.319,-1824.0,4.696
23.3195,-1903.0,4.703
23.32,-1974.0,4.706
23.3205,-2036.0,4.708
23.321,-2062.0,4.708
23.3215,-2080.0,4.705
23.322,-2052.0,4.701
23.3225,-2004.0,4.695
23.323,-1932.0,4.687
23.3235,-1875.0,4.677
23.324,-1806.0,4.668
23.3245,-1703.0,4.657
23.325,-1571.0,4.645
23.3255,-1414.0,4.635
23.326,-1226.0,4.624
23.3265,-1045.0,4.615
23.327,-870.0,4.608
23.3275,-689.0,4.602
23.328,-524.0,4.598
23.3285,-415.0,4.596
23.329,-338.0,4.597
23.3295,-305.0,4.599
23.33,-293.0,4.605
23.3305,-330.0,4.611
23.331,-401.0,4.62
23.3315,-481.0,4.631
23.332,-545.0,4.642
23.3325,-599.0,4.653
23.333,-605.0,4.666
23.3335,-620.0,4.678
23.334,-614.0,4.69
23.3345,-586.0,4.701
23.335,-536.0,4.711
23.3355,-470.0,4.721
23.336,-414.0,4.728
23.3365,-317.0,4.733
23.337,-178.0,4.736
23.3375,-6.0,4.737
23.338,130.0,4.736
23.3385,237.0,4.732
23.339,313.0,4.727
23.3395,345.0,4.719
23.34,345.0,4.711
23.3405,318.0,4.7
23.341,285.0,4.689
23.3415,242.0,4.677
23.342,202.0,4.667
23.3425,147.0,4.655
23.343,88.0,4.644
23.3435,21.0,4.634
23.344,-49.0,4.627
23.3445,-81.0,4.621
23.345,-94.0,4.616
23.3455,-97.0,4.613
23.346,-111.0,4.613
23.3465,-136.0,4.615
23.347,-167.0,4.619
23.3475,-206.0,4.624
23.348,-246.0,4.631
23.3485,-308.0,4.639
23.349,-365.0,4.649
23.3495,-417.0,4.659
23.35,-447.0,4.669
23.3505,-472.0,4.679
23.351,-461.0,4.689
23.3515,-461.0,4.7
23.352,-447.0,4.708
23.3525,-434.0,4.714
23.353,-423.0,4.72
23.3535,-392.0,4.724
23.354,-376.0,4.726
23.3545,-326.0,4.726
23.355,-290.0,4.724
23.3555,-247.0,4.719
23.356,-226.0,4.713
23.3565,-203.0,4.706
23.357,-193.0,4.697
23.3575,-214.0,4.687
23.358,-229.0,4.678
23.3585,-233.0,4.667
23.359,-228.0,4.658
23.3595,-227.0,4.649
23.36,-201.0,4.64
23.3605,-187.0,4.633
23.361,-140.0,4.627
23.3615,-73.0,4.623
23.362,4.0,4.62
23.3625,72.0,4.621
23.363,113.0,4.623
23.3635,133.0,4.625
23.364,136.0,4.63
23.3645,130.0,4.637
23.365,109.0,4.644
23.3655,87.0,4.653
23.366,63.0,4.662
23.3665,80.0,4.672
23.367,112.0,4.681
23.3675,151.0,4.692
23.368,211.0,4.701
23.3685,281.0,4.709
23.369,327.0,4.716
23.3695,380.0,4.722
23.37,422.0,4.727
23.3705,462.0,4.728
23.371,501.0,4.73
23.3715,531.0,4.728
23.372,546.0,4.725
23.3725,519.0,4.72
23.373,502.0,4.714
23.3735,496.0,4.705
23.374,520.0,4.697
23.3745,568.0,4.687
23.375,619.0,4.677
23.3755,643.0,4.666
23.376,629.0,4.657
23.3765,591.0,4.647
23.377,539.0,4.64
23.3775,497.0,4.633
23.378,516.0,4.628
23.3785,566.0,4.624
23.379,640.0,4.623
23.3795,748.0,4.623
23.38,861.0,4.625
23.3805,959.0,4.63
23.381,1071.0,4.636
23.3815,1130.0,4.642
23.382,1149.0,4.651
23.3825,1118.0,4.66
23.383,1073.0,4.67
23.3835,1005.0,4.68
23.384,911.0,4.69
23.3845,862.0,4.7
23.385,819.0,4.708
23.3855,813.0,4.717
23.386,851.0,4.724
23.3865,891.0,4.729
23.387,899.0,4.732
23.3875,908.0,4.734
23.388,870.0,4.734
23.3885,830.0,4.732
23.389,780.0,4.726
23.3895,691.0,4.721
23.39,609.0,4.712
23.3905,511.0,4.703
23.391,391.0,4.693
23.3915,255.0,4.683
23.392,137.0,4.673
23.3925,34.0,4.662
23.393,-60.0,4.651
23.3935,-161.0,4.642
23.394,-223.0,4.634
23.3945,-242.0,4.628
23.395,-195.0,4.623
23.3955,-116.0,4.62
23.396,26.0,4.619
23.3965,199.0,4.62
23.397,407.0,4.62
23.3975,622.0,4.625
23.398,836.0,4.631
23.3985,1045.0,4.637
23.399,1225.0,4.644
23.3995,1381.0,4.654
23.4,1485.0,4.662
23.4005,1615.0,4.672
23.401,1757.0,4.681
23.4015,1906.0,4.689
23.402,2014.0,4.698
23.4025,2115.0,4.704
23.403,2161.0,4.709
23.4035,2174.0,4.713
23.404,2162.0,4.715
23.4045,2118.0,4.715
23.405,2077.0,4.713
23.4055,2019.0,4.71
23.406,1937.0,4.703
23.4065,1882.0,4.696
23.407,1814.0,4.689
23.4075,1736.0,4.68
23.408,1631.0,4.67
23.4085,1478.0,4.66
23.409,1276.0,4.65
23.4095,1041.0,4.642
23.41,781.0,4.634
23.4105,538.0,4.627
23.411,301.0,4.623
23.4115,101.0,4.62
23.412,-87.0,4.619
23.4125,-238.0,4.62
23.413,-365.0,4.623
23.4135,-477.0,4.627
23.414,-568.0,4.634
23.4145,-633.0,4.643
23.415,-670.0,4.652
23.4155,-679.0,4.663
23.416,-683.0,4.674
23.4165,-694.0,4.686
23.417,-727.0,4.699
23.4175,-770.0,4.709
23.418,-811.0,4.721
23.4185,-862.0,4.73
23.419,-919.0,4.738
23.4195,-1006.0,4.745
23.42,-1101.0,4.749
23.4205,-1223.0,4.751
23.421,-1356.0,4.752
23.4215,-1483.0,4.749
23.422,-1624.0,4.746
23.4225,-1713.0,4.74
23.423,-1744.0,4.732
23.4235,-1704.0,4.723
23.424,-1625.0,4.711
23.4245,-1518.0,4.701
23.425,-1379.0,4.69
23.4255,-1265.0,4.678
23.426,-1139.0,4.67
23.4265,-1023.0,4.66
23.427,-922.0,4.653
23.4275,-846.0,4.647
23.428,-807.0,4.642
23.4285,-802.0,4.641
23.429,-820.0,4.641
23.4295,-872.0,4.643
23.43,-952.0,4.648
23.4305,-1061.0,4.654
23.431,-1188.0,4.662
23.4315,-1329.0,4.672
23.432,-1467.0,4.682
23.4325,-1625.0,4.693
23.433,-1740.0,4.705
23.4335,-1856.0,4.717
23.434,-1950.0,4.73
23.4345,-1998.0,4.741
23.435,-2036.0,4.753
23.4355,-2045.0,4.762
23.436,-2020.0,4.771
23.4365,-1975.0,4.778
23.437,-1906.0,4.783
23.4375,-1813.0,4.786
23.438,-1697.0,4.787
23.4385,-1584.0,4.787
23.439,-1472.0,4.785
23.4395,-1413.0,4.78
23.44,-1394.0,4.773
23.4405,-1378.0,4.766
23.441,-1311.0,4.758
23.4415,-1190.0,4.749
23.442,-987.0,4.74
23.4425,-742.0,4.731
23.443,-503.0,4.721
23.4435,-301.0,4.713
23.444,-138.0,4.707
23.4445,-45.0,4.702
23.445,-9.0,4.698
23.4455,-54.0,4.696
23.446,-131.0,4.695
23.4465,-236.0,4.697
23.447,-336.0,4.699
23.4475,-374.0,4.703
23.448,-404.0,4.709
23.4485,-414.0,4.716
23.449,-411.0,4.724
23.4495,-394.0,4.733
23.45,-384.0,4.742
23.4505,-409.0,4.751
23.451,-462.0,4.76
23.4515,-551.0,4.768
23.452,-666.0,4.775
23.4525,-791.0,4.781
23.453,-892.0,4.786
23.4535,-972.0,4.789
23.454,-1008.0,4.789
23.4545,-1024.0,4.788
23.455,-1029.0,4.786
23.4555,-1036.0,4.78
23.456,-1028.0,4.773
23.4565,-1019.0,4.765
23.457,-1024.0,4.755
23.4575,-1054.0,4.743
23.458,-1099.0,4.732
23.4585,-1152.0,4.72
23.459,-1219.0,4.707
23.4595,-1262.0,4.696
23.46,-1282.0,4.685
23.4605,-1274.0,4.675
23.461,-1204.0,4.666
23.4615,-1085.0,4.658
23.462,-846.0,4.653
23.4625,-560.0,4.648
23.463,-261.0,4.646
23.4635,20.0,4.646
23.464,273.0,4.646
23.4645,486.0,4.649
23.465,663.0,4.654
23.4655,826.0,4.659
23.466,957.0,4.664
23.4665,1084.0,4.671
23.467,1202.0,4.678
23.4675,1292.0,4.685
23.468,1367.0,4.692
23.4685,1422.0,4.698
23.469,1449.0,4.703
23.4695,1467.0,4.706
23.47,1501.0,4.71
23.4705,1542.0,4.709
23.471,1575.0,4.709
23.4715,1613.0,4.706
23.472,1663.0,4.7
23.4725,1716.0,4.694
23.473,1800.0,4.686
23.4735,1876.0,4.676
23.474,1906.0,4.665
23.4745,1909.0,4.654
23.475,1877.0,4.642
23.4755,1814.0,4.631
23.476,1751.0,4.62
23.4765,1675.0,4.61
23.477,1602.0,4.602
23.4775,1545.0,4.594
23.478,1509.0,4.589
23.4785,1464.0,4.586
23.479,1420.0,4.584
23.4795,1379.0,4.585
23.48,1338.0,4.587
23.4805,1295.0,4.591
23.481,1235.0,4.595
23.4815,1183.0,4.603
23.482,1121.0,4.61
23.4825,1085.0,4.619
23.483,1052.0,4.628
