Time,PCG,ECG
15.6865,468.0,0.385
15.687,777.0,0.384
15.6875,1504.0,0.383
15.688,1362.0,0.383
15.6885,2187.0,0.382
15.689,2114.0,0.381
15.6895,2360.0,0.379
15.69,2385.0,0.376
15.6905,2251.0,0.375
15.691,2090.0,0.373
15.6915,1926.0,0.37
15.692,1561.0,0.368
15.6925,1259.0,0.366
15.693,768.0,0.363
15.6935,346.0,0.362
15.694,-14.0,0.361
15.6945,-305.0,0.359
15.695,-731.0,0.358
15.6955,-973.0,0.357
15.696,-1330.0,0.357
15.6965,-1516.0,0.357
15.697,-1939.0,0.358
15.6975,-2123.0,0.358
15.698,-2391.0,0.358
15.6985,-2598.0,0.36
15.699,-2689.0,0.361
15.6995,-2836.0,0.362
15.7,-2702.0,0.364
15.7005,-2745.0,0.365
15.701,-2626.0,0.366
15.7015,-2518.0,0.369
15.702,-2389.0,0.371
15.7025,-2265.0,0.373
15.703,-2023.0,0.375
15.7035,-1841.0,0.376
15.704,-1539.0,0.379
15.7045,-1242.0,0.381
15.705,-1058.0,0.384
15.7055,-730.0,0.386
15.706,-631.0,0.388
15.7065,-357.0,0.391
15.707,-218.0,0.392
15.7075,-21.0,0.396
15.708,90.0,0.398
15.7085,296.0,0.401
15.709,419.0,0.403
15.7095,517.0,0.406
15.71,678.0,0.408
15.7105,687.0,0.411
15.711,739.0,0.415
15.7115,846.0,0.418
15.712,834.0,0.421
15.7125,944.0,0.424
15.713,857.0,0.427
15.7135,997.0,0.43
15.714,907.0,0.433
15.7145,964.0,0.435
15.715,849.0,0.438
15.7155,741.0,0.44
15.716,679.0,0.442
15.7165,632.0,0.443
15.717,624.0,0.445
15.7175,472.0,0.446
15.718,498.0,0.447
15.7185,407.0,0.445
15.719,458.0,0.445
15.7195,354.0,0.445
15.72,326.0,0.443
15.7205,269.0,0.442
15.721,284.0,0.441
15.7215,284.0,0.44
15.722,281.0,0.439
15.7225,266.0,0.437
15.723,287.0,0.436
15.7235,284.0,0.437
15.724,332.0,0.437
15.7245,171.0,0.437
15.725,240.0,0.439
15.7255,83.0,0.44
15.726,96.0,0.441
15.7265,48.0,0.445
15.727,46.0,0.447
15.7275,156.0,0.449
15.728,124.0,0.453
15.7285,294.0,0.456
15.729,198.0,0.46
15.7295,323.0,0.463
15.73,254.0,0.466
15.7305,263.0,0.469
15.731,247.0,0.471
15.7315,231.0,0.472
15.732,243.0,0.473
15.7325,184.0,0.475
15.733,82.0,0.474
15.7335,145.0,0.474
15.734,32.0,0.473
15.7345,14.0,0.472
15.735,11.0,0.469
15.7355,-30.0,0.466
15.736,-133.0,0.464
15.7365,-39.0,0.459
15.737,-204.0,0.455
15.7375,-135.0,0.45
15.738,-248.0,0.446
15.7385,-250.0,0.441
15.739,-163.0,0.436
15.7395,-146.0,0.431
15.74,-33.0,0.426
15.7405,-23.0,0.421
15.741,53.0,0.417
15.7415,115.0,0.413
15.742,86.0,0.409
15.7425,150.0,0.405
15.743,43.0,0.402
15.7435,170.0,0.399
15.744,141.0,0.397
15.7445,115.0,0.395
15.745,154.0,0.395
15.7455,105.0,0.394
15.746,123.0,0.395
15.7465,24.0,0.395
15.747,-49.0,0.394
15.7475,-124.0,0.396
15.748,-101.0,0.397
15.7485,-156.0,0.399
15.749,-237.0,0.4
15.7495,-206.0,0.401
15.75,-309.0,0.402
15.7505,-302.0,0.404
15.751,-451.0,0.406
15.7515,-514.0,0.407
15.752,-599.0,0.408
15.7525,-631.0,0.408
15.753,-717.0,0.41
15.7535,-759.0,0.41
15.754,-751.0,0.41
15.7545,-715.0,0.411
15.755,-703.0,0.411
15.7555,-754.0,0.413
15.756,-655.0,0.413
15.7565,-656.0,0.413
15.757,-603.0,0.413
15.7575,-528.0,0.414
15.758,-507.0,0.415
15.7585,-441.0,0.416
15.759,-292.0,0.417
15.7595,-187.0,0.419
15.76,-138.0,0.42
15.7605,-10.0,0.421
15.761,-122.0,0.423
15.7615,64.0,0.425
15.762,-18.0,0.426
15.7625,31.0,0.428
15.763,112.0,0.432
15.7635,-1.0,0.433
15.764,114.0,0.436
15.7645,47.0,0.438
15.765,131.0,0.441
15.7655,-20.0,0.443
15.766,-33.0,0.446
15.7665,34.0,0.448
15.767,-164.0,0.45
15.7675,-114.0,0.452
15.768,-196.0,0.454
15.7685,-256.0,0.454
15.769,-213.0,0.455
15.7695,-325.0,0.454
15.77,-244.0,0.454
15.7705,-328.0,0.453
15.771,-302.0,0.452
15.7715,-298.0,0.45
15.772,-266.0,0.448
15.7725,-276.0,0.445
15.773,-211.0,0.444
15.7735,-263.0,0.441
15.774,-197.0,0.439
15.7745,-165.0,0.437
15.775,-74.0,0.436
15.7755,-146.0,0.433
15.776,-78.0,0.431
15.7765,-57.0,0.431
15.777,-62.0,0.43
15.7775,-81.0,0.43
15.778,-256.0,0.43
15.7785,-251.0,0.431
15.779,-318.0,0.431
15.7795,-283.0,0.432
15.78,-255.0,0.433
15.7805,-195.0,0.435
15.781,-176.0,0.437
15.7815,19.0,0.439
15.782,8.0,0.442
15.7825,139.0,0.444
15.783,56.0,0.447
15.7835,91.0,0.449
15.784,119.0,0.452
15.7845,141.0,0.454
15.785,34.0,0.456
15.7855,90.0,0.458
15.786,52.0,0.461
15.7865,-85.0,0.462
15.787,-141.0,0.464
15.7875,-219.0,0.465
15.788,-322.0,0.466
15.7885,-264.0,0.469
15.789,-333.0,0.47
15.7895,-349.0,0.47
15.79,-209.0,0.471
15.7905,-222.0,0.472
15.791,-198.0,0.473
15.7915,-94.0,0.474
15.792,-121.0,0.475
15.7925,-77.0,0.476
15.793,5.0,0.477
15.7935,-1.0,0.477
15.794,116.0,0.478
15.7945,127.0,0.48
15.795,257.0,0.48
15.7955,309.0,0.481
15.796,340.0,0.481
15.7965,365.0,0.483
15.797,431.0,0.482
15.7975,544.0,0.483
15.798,606.0,0.483
15.7985,777.0,0.482
15.799,863.0,0.481
15.7995,945.0,0.481
15.8,1084.0,0.48
15.8005,851.0,0.478
15.801,961.0,0.476
15.8015,753.0,0.472
15.802,760.0,0.469
15.8025,714.0,0.465
15.803,639.0,0.46
15.8035,740.0,0.455
15.804,669.0,0.45
15.8045,824.0,0.444
15.805,686.0,0.438
15.8055,825.0,0.433
15.806,723.0,0.427
15.8065,777.0,0.422
15.807,815.0,0.417
15.8075,637.0,0.413
15.808,747.0,0.409
15.8085,710.0,0.406
15.809,684.0,0.404
15.8095,627.0,0.402
15.81,584.0,0.402
15.8105,553.0,0.401
15.811,445.0,0.403
15.8115,514.0,0.405
15.812,302.0,0.406
15.8125,464.0,0.41
15.813,354.0,0.413
15.8135,390.0,0.417
15.814,444.0,0.422
15.8145,395.0,0.426
15.815,423.0,0.431
15.8155,427.0,0.435
15.816,264.0,0.441
15.8165,325.0,0.448
15.817,241.0,0.453
15.8175,186.0,0.458
15.818,214.0,0.464
15.8185,105.0,0.469
15.819,63.0,0.475
15.8195,109.0,0.481
15.82,-44.0,0.486
15.8205,-29.0,0.491
15.821,-17.0,0.496
15.8215,-108.0,0.501
15.822,-13.0,0.504
15.8225,-115.0,0.509
15.823,-109.0,0.513
15.8235,-228.0,0.517
15.824,-192.0,0.521
15.8245,-431.0,0.524
15.825,-338.0,0.526
15.8255,-521.0,0.529
15.826,-477.0,0.531
15.8265,-603.0,0.532
15.827,-648.0,0.534
15.8275,-653.0,0.535
15.828,-789.0,0.535
15.8285,-725.0,0.537
15.829,-725.0,0.536
15.8295,-696.0,0.536
15.83,-684.0,0.535
15.8305,-662.0,0.534
15.831,-553.0,0.533
15.8315,-629.0,0.532
15.832,-529.0,0.531
15.8325,-594.0,0.528
15.833,-488.0,0.526
15.8335,-562.0,0.524
15.834,-357.0,0.521
15.8345,-319.0,0.518
15.835,-357.0,0.514
15.8355,-183.0,0.51
15.836,-231.0,0.507
15.8365,-181.0,0.502
15.837,-272.0,0.498
15.8375,-195.0,0.493
15.838,-161.0,0.49
15.8385,-179.0,0.485
15.839,-67.0,0.481
15.8395,-48.0,0.476
15.84,26.0,0.473
15.8405,211.0,0.469
15.841,59.0,0.467
15.8415,236.0,0.464
15.842,226.0,0.462
15.8425,226.0,0.46
15.843,256.0,0.458
15.8435,214.0,0.458
15.844,203.0,0.457
15.8445,231.0,0.457
15.845,224.0,0.457
15.8455,170.0,0.457
15.846,163.0,0.457
15.8465,30.0,0.458
15.847,81.0,0.46
15.8475,-77.0,0.46
15.848,-46.0,0.46
15.8485,-124.0,0.461
15.849,-203.0,0.461
15.8495,-314.0,0.46
15.85,-319.0,0.459
15.8505,-460.0,0.457
15.851,-480.0,0.455
15.8515,-497.0,0.452
15.852,-541.0,0.449
15.8525,-450.0,0.446
15.853,-491.0,0.441
15.8535,-408.0,0.436
15.854,-497.0,0.432
15.8545,-350.0,0.427
15.855,-484.0,0.421
15.8555,-385.0,0.416
15.856,-368.0,0.41
15.8565,-501.0,0.406
15.857,-279.0,0.4
15.8575,-317.0,0.397
15.858,-176.0,0.392
15.8585,-119.0,0.388
15.859,-46.0,0.385
15.8595,80.0,0.382
15.86,104.0,0.381
15.8605,203.0,0.379
15.861,225.0,0.379
15.8615,292.0,0.378
15.862,399.0,0.379
15.8625,451.0,0.379
15.863,512.0,0.379
15.8635,424.0,0.381
15.864,425.0,0.383
15.8645,397.0,0.384
15.865,333.0,0.385
15.8655,347.0,0.387
15.866,126.0,0.388
15.8665,265.0,0.389
15.867,147.0,0.391
15.8675,96.0,0.392
15.868,118.0,0.394
15.8685,39.0,0.395
15.869,136.0,0.397
15.8695,66.0,0.399
15.87,166.0,0.399
15.8705,109.0,0.4
15.871,232.0,0.402
15.8715,238.0,0.404
15.872,292.0,0.404
15.8725,317.0,0.406
15.873,277.0,0.408
15.8735,349.0,0.409
15.874,340.0,0.412
15.8745,231.0,0.416
15.875,293.0,0.418
15.8755,162.0,0.422
15.876,212.0,0.425
15.8765,44.0,0.429
15.877,117.0,0.433
15.8775,-65.0,0.438
15.878,18.0,0.443
15.8785,-90.0,0.448
15.879,-28.0,0.453
15.8795,6.0,0.458
15.88,-12.0,0.463
15.8805,82.0,0.468
15.881,134.0,0.472
15.8815,129.0,0.477
15.882,69.0,0.481
15.8825,161.0,0.485
15.883,145.0,0.487
15.8835,273.0,0.489
15.884,253.0,0.49
15.8845,317.0,0.491
15.885,298.0,0.491
15.8855,278.0,0.49
15.886,144.0,0.488
15.8865,87.0,0.486
15.887,-1.0,0.482
15.8875,21.0,0.478
15.888,-12.0,0.475
15.8885,38.0,0.469
15.889,-18.0,0.465
15.8895,104.0,0.461
15.89,-58.0,0.455
15.8905,11.0,0.45
15.891,-64.0,0.446
15.8915,-108.0,0.44
15.892,-57.0,0.436
15.8925,-94.0,0.434
15.893,-101.0,0.431
15.8935,-83.0,0.429
15.894,-40.0,0.427
15.8945,-96.0,0.425
15.895,-1.0,0.426
15.8955,-59.0,0.426
15.896,-13.0,0.426
15.8965,-58.0,0.429
15.897,-72.0,0.431
15.8975,-103.0,0.434
15.898,-39.0,0.435
15.8985,-149.0,0.439
15.899,-109.0,0.443
15.8995,-174.0,0.445
15.9,-173.0,0.448
15.9005,-129.0,0.451
15.901,-193.0,0.454
15.9015,-188.0,0.454
15.902,-119.0,0.456
15.9025,-169.0,0.456
15.903,-130.0,0.456
15.9035,-115.0,0.456
15.904,-272.0,0.455
15.9045,-247.0,0.452
15.905,-267.0,0.451
15.9055,-309.0,0.448
15.906,-338.0,0.445
15.9065,-322.0,0.442
15.907,-288.0,0.439
15.9075,-327.0,0.434
15.908,-301.0,0.43
15.9085,-373.0,0.426
15.909,-373.0,0.424
15.9095,-366.0,0.421
15.91,-472.0,0.418
15.9105,-377.0,0.416
15.911,-483.0,0.415
15.9115,-407.0,0.414
15.912,-352.0,0.414
15.9125,-402.0,0.415
15.913,-356.0,0.417
15.9135,-305.0,0.419
15.914,-230.0,0.424
15.9145,-283.0,0.428
15.915,-217.0,0.434
15.9155,-150.0,0.441
15.916,-134.0,0.447
15.9165,-39.0,0.454
15.917,-39.0,0.462
15.9175,17.0,0.47
15.918,-9.0,0.478
15.9185,-47.0,0.486
15.919,104.0,0.493
15.9195,79.0,0.5
15.92,144.0,0.506
15.9205,210.0,0.511
15.921,280.0,0.517
15.9215,190.0,0.521
15.922,178.0,0.523
15.9225,163.0,0.525
15.923,144.0,0.525
15.9235,127.0,0.523
15.924,214.0,0.521
15.9245,143.0,0.518
15.925,77.0,0.514
15.9255,166.0,0.508
15.926,68.0,0.502
15.9265,96.0,0.493
15.927,-59.0,0.485
15.9275,70.0,0.477
15.928,-32.0,0.467
15.9285,28.0,0.457
15.929,85.0,0.447
15.9295,68.0,0.437
15.93,87.0,0.427
15.9305,154.0,0.417
15.931,78.0,0.408
15.9315,131.0,0.396
15.932,237.0,0.388
15.9325,200.0,0.378
15.933,331.0,0.368
15.9335,321.0,0.359
15.934,372.0,0.351
15.9345,463.0,0.342
15.935,345.0,0.334
15.9355,403.0,0.326
15.936,211.0,0.318
15.9365,223.0,0.311
15.937,128.0,0.304
15.9375,43.0,0.298
15.938,-14.0,0.291
15.9385,30.0,0.286
15.939,-32.0,0.281
15.9395,-34.0,0.278
15.94,-71.0,0.274
15.9405,-87.0,0.271
15.941,-74.0,0.269
15.9415,-91.0,0.268
15.942,-48.0,0.27
15.9425,-93.0,0.272
15.943,103.0,0.273
15.9435,46.0,0.276
15.944,95.0,0.281
15.9445,165.0,0.287
15.945,188.0,0.293
15.9455,206.0,0.299
15.946,268.0,0.307
15.9465,214.0,0.315
15.947,348.0,0.323
15.9475,357.0,0.332
15.948,455.0,0.341
15.9485,402.0,0.349
15.949,462.0,0.357
15.9495,475.0,0.365
15.95,463.0,0.375
15.9505,446.0,0.382
15.951,358.0,0.39
15.9515,387.0,0.398
15.952,302.0,0.405
15.9525,230.0,0.413
15.953,195.0,0.418
15.9535,53.0,0.425
15.954,-9.0,0.431
15.9545,-29.0,0.436
15.955,-162.0,0.443
15.9555,-61.0,0.449
15.956,-272.0,0.454
15.9565,-225.0,0.459
15.957,-303.0,0.463
15.9575,-430.0,0.468
15.958,-310.0,0.472
15.9585,-455.0,0.477
15.959,-330.0,0.482
15.9595,-331.0,0.485
15.96,-301.0,0.49
15.9605,-266.0,0.493
15.961,-315.0,0.497
15.9615,-233.0,0.501
15.962,-367.0,0.505
15.9625,-323.0,0.507
15.963,-431.0,0.509
15.9635,-434.0,0.512
15.964,-414.0,0.515
15.9645,-460.0,0.516
15.965,-461.0,0.515
15.9655,-455.0,0.515
15.966,-588.0,0.514
15.9665,-650.0,0.512
15.967,-612.0,0.51
15.9675,-891.0,0.506
15.968,-794.0,0.504
15.9685,-929.0,0.498
15.969,-935.0,0.493
15.9695,-815.0,0.487
15.97,-932.0,0.48
15.9705,-817.0,0.473
15.971,-825.0,0.466
15.9715,-758.0,0.459
15.972,-785.0,0.451
15.9725,-733.0,0.443
15.973,-618.0,0.436
15.9735,-673.0,0.428
15.974,-563.0,0.42
15.9745,-568.0,0.414
15.975,-358.0,0.409
15.9755,-351.0,0.403
15.976,-158.0,0.398
15.9765,-19.0,0.393
15.977,192.0,0.39
15.9775,319.0,0.388
15.978,486.0,0.387
15.9785,601.0,0.385
15.979,738.0,0.386
15.9795,802.0,0.386
15.98,730.0,0.388
15.9805,780.0,0.389
15.981,627.0,0.392
15.9815,633.0,0.395
15.982,601.0,0.397
15.9825,617.0,0.401
15.983,569.0,0.404
15.9835,703.0,0.409
15.984,654.0,0.413
15.9845,674.0,0.416
15.985,635.0,0.419
15.9855,572.0,0.423
15.986,608.0,0.426
15.9865,515.0,0.43
15.987,617.0,0.431
15.9875,529.0,0.434
15.988,685.0,0.436
15.9885,612.0,0.436
15.989,684.0,0.439
15.9895,630.0,0.439
15.99,580.0,0.44
15.9905,701.0,0.44
15.991,504.0,0.441
15.9915,543.0,0.441
15.992,575.0,0.442
15.9925,490.0,0.442
15.993,520.0,0.442
15.9935,447.0,0.444
15.994,428.0,0.445
15.9945,390.0,0.445
15.995,476.0,0.447
15.9955,265.0,0.449
15.996,400.0,0.449
15.9965,316.0,0.451
15.997,252.0,0.451
15.9975,254.0,0.453
15.998,252.0,0.454
15.9985,144.0,0.456
15.999,183.0,0.457
15.9995,144.0,0.457
16.0,60.0,0.458
16.0005,176.0,0.458
16.001,89.0,0.458
16.0015,145.0,0.458
16.002,192.0,0.458
16.0025,57.0,0.457
16.003,221.0,0.455
16.0035,54.0,0.455
16.004,194.0,0.454
16.0045,189.0,0.453
16.005,117.0,0.451
16.0055,180.0,0.45
16.006,91.0,0.449
16.0065,58.0,0.448
16.007,-9.0,0.447
16.0075,-147.0,0.448
16.008,-266.0,0.448
16.0085,-272.0,0.449
16.009,-391.0,0.45
16.0095,-390.0,0.451
16.01,-438.0,0.454
16.0105,-422.0,0.457
16.011,-509.0,0.461
16.0115,-611.0,0.465
16.012,-658.0,0.47
16.0125,-721.0,0.476
16.013,-709.0,0.481
16.0135,-777.0,0.487
16.014,-768.0,0.493
16.0145,-633.0,0.499
16.015,-756.0,0.505
16.0155,-602.0,0.51
16.016,-703.0,0.516
16.0165,-666.0,0.521
16.017,-679.0,0.525
16.0175,-781.0,0.53
16.018,-619.0,0.533
16.0185,-772.0,0.537
16.019,-547.0,0.539
16.0195,-744.0,0.542
16.02,-558.0,0.542
16.0205,-619.0,0.543
16.021,-664.0,0.543
16.0215,-681.0,0.541
16.022,-719.0,0.539
16.0225,-591.0,0.538
16.023,-575.0,0.535
16.0235,-415.0,0.532
16.024,-312.0,0.53
16.0245,-177.0,0.525
16.025,-131.0,0.523
16.0255,-67.0,0.518
16.026,-19.0,0.515
16.0265,53.0,0.512
16.027,66.0,0.508
16.0275,65.0,0.505
16.028,162.0,0.501
16.0285,238.0,0.497
16.029,155.0,0.494
16.0295,347.0,0.491
16.03,218.0,0.487
16.0305,288.0,0.484
16.031,345.0,0.48
16.0315,327.0,0.476
16.032,391.0,0.473
16.0325,498.0,0.468
16.033,651.0,0.464
16.0335,674.0,0.46
16.034,740.0,0.454
16.0345,756.0,0.449
16.035,769.0,0.445
16.0355,740.0,0.44
16.036,805.0,0.436
16.0365,723.0,0.431
16.037,831.0,0.425
16.0375,799.0,0.42
16.038,850.0,0.413
16.0385,754.0,0.409
16.039,721.0,0.404
16.0395,729.0,0.399
16.04,624.0,0.394
16.0405,730.0,0.39
16.041,692.0,0.386
16.0415,715.0,0.382
16.042,763.0,0.378
16.0425,655.0,0.376
16.043,701.0,0.372
16.0435,560.0,0.369
16.044,516.0,0.366
16.0445,484.0,0.363
16.045,399.0,0.36
16.0455,302.0,0.358
16.046,240.0,0.356
16.0465,216.0,0.354
16.047,138.0,0.351
16.0475,6.0,0.348
16.048,27.0,0.346
16.0485,-145.0,0.344
16.049,-123.0,0.342
16.0495,-171.0,0.339
16.05,-226.0,0.337
16.0505,-215.0,0.334
16.051,-353.0,0.331
16.0515,-401.0,0.328
16.052,-451.0,0.326
16.0525,-585.0,0.324
16.053,-615.0,0.321
16.0535,-645.0,0.32
16.054,-712.0,0.317
16.0545,-713.0,0.316
16.055,-717.0,0.315
16.0555,-686.0,0.313
16.056,-810.0,0.312
16.0565,-684.0,0.312
16.057,-726.0,0.313
16.0575,-743.0,0.313
16.058,-632.0,0.313
16.0585,-707.0,0.314
16.059,-645.0,0.317
16.0595,-561.0,0.319
16.06,-630.0,0.321
16.0605,-557.0,0.324
16.061,-621.0,0.328
16.0615,-658.0,0.331
16.062,-633.0,0.334
16.0625,-639.0,0.339
16.063,-633.0,0.345
16.0635,-628.0,0.349
16.064,-610.0,0.354
16.0645,-609.0,0.36
16.065,-657.0,0.365
16.0655,-791.0,0.37
16.066,-819.0,0.375
16.0665,-822.0,0.382
16.067,-889.0,0.386
16.0675,-898.0,0.392
16.068,-837.0,0.397
16.0685,-930.0,0.401
16.069,-701.0,0.407
16.0695,-765.0,0.411
16.07,-756.0,0.414
16.0705,-645.0,0.417
16.071,-696.0,0.419
16.0715,-559.0,0.422
16.072,-500.0,0.424
16.0725,-379.0,0.426
16.073,-303.0,0.427
16.0735,-132.0,0.427
16.074,-163.0,0.427
16.0745,-2.0,0.427
16.075,150.0,0.426
16.0755,98.0,0.426
16.076,279.0,0.425
16.0765,317.0,0.425
16.077,382.0,0.424
16.0775,388.0,0.423
16.078,474.0,0.423
16.0785,405.0,0.423
16.079,513.0,0.423
16.0795,584.0,0.424
16.08,478.0,0.424
16.0805,686.0,0.426
16.081,508.0,0.428
16.0815,714.0,0.431
16.082,653.0,0.433
16.0825,707.0,0.436
16.083,691.0,0.439
16.0835,679.0,0.443
16.084,614.0,0.447
16.0845,639.0,0.451
16.085,598.0,0.456
16.0855,575.0,0.461
16.086,694.0,0.465
16.0865,696.0,0.47
16.087,814.0,0.475
16.0875,811.0,0.48
16.088,822.0,0.485
16.0885,869.0,0.49
16.089,838.0,0.495
16.0895,966.0,0.502
16.09,917.0,0.506
16.0905,986.0,0.512
16.091,970.0,0.518
16.0915,992.0,0.524
16.092,1093.0,0.528
16.0925,929.0,0.533
16.093,1079.0,0.539
16.0935,893.0,0.543
16.094,980.0,0.548
16.0945,1037.0,0.553
16.095,978.0,0.558
16.0955,952.0,0.562
16.096,1075.0,0.565
16.0965,991.0,0.569
16.097,969.0,0.572
16.0975,898.0,0.575
16.098,837.0,0.578
16.0985,739.0,0.581
16.099,763.0,0.583
16.0995,618.0,0.584
16.1,571.0,0.585
16.1005,562.0,0.588
16.101,309.0,0.589
16.1015,306.0,0.591
16.102,92.0,0.591
16.1025,-64.0,0.593
16.103,-74.0,0.594
16.1035,-273.0,0.595
16.104,-262.0,0.597
16.1045,-298.0,0.599
16.105,-387.0,0.601
16.1055,-368.0,0.603
16.106,-577.0,0.607
16.1065,-571.0,0.611
16.107,-738.0,0.614
16.1075,-735.0,0.619
16.108,-979.0,0.624
16.1085,-935.0,0.627
16.109,-1040.0,0.633
16.1095,-1095.0,0.639
16.11,-1132.0,0.645
16.1105,-1099.0,0.65
16.111,-1196.0,0.657
16.1115,-1180.0,0.663
16.112,-1159.0,0.67
16.1125,-1196.0,0.676
16.113,-1057.0,0.683
16.1135,-1109.0,0.689
16.114,-1000.0,0.696
16.1145,-1044.0,0.701
16.115,-980.0,0.707
16.1155,-986.0,0.711
16.116,-1038.0,0.715
16.1165,-982.0,0.718
16.117,-1037.0,0.721
16.1175,-891.0,0.721
16.118,-909.0,0.722
16.1185,-802.0,0.72
16.119,-826.0,0.718
16.1195,-775.0,0.714
16.12,-809.0,0.71
16.1205,-820.0,0.703
16.121,-731.0,0.695
16.1215,-847.0,0.686
16.122,-661.0,0.677
16.1225,-722.0,0.666
16.123,-596.0,0.656
16.1235,-540.0,0.644
16.124,-470.0,0.633
16.1245,-403.0,0.62
16.125,-339.0,0.609
16.1255,-181.0,0.599
16.126,-219.0,0.587
16.1265,-150.0,0.576
16.127,-104.0,0.567
16.1275,4.0,0.556
16.128,30.0,0.547
16.1285,150.0,0.539
16.129,134.0,0.532
16.1295,286.0,0.524
16.13,354.0,0.517
16.1305,414.0,0.511
16.131,580.0,0.505
16.1315,584.0,0.498
16.132,773.0,0.49
16.1325,753.0,0.484
16.133,773.0,0.478
16.1335,681.0,0.47
16.134,797.0,0.463
16.1345,794.0,0.456
16.135,735.0,0.447
16.1355,830.0,0.439
16.136,773.0,0.43
16.1365,902.0,0.422
16.137,817.0,0.413
16.1375,875.0,0.404
16.138,865.0,0.394
16.1385,846.0,0.386
16.139,867.0,0.375
16.1395,894.0,0.367
16.14,791.0,0.358
16.1405,934.0,0.35
16.141,776.0,0.342
16.1415,720.0,0.334
16.142,784.0,0.328
16.1425,530.0,0.321
16.143,620.0,0.316
16.1435,456.0,0.312
16.144,434.0,0.308
16.1445,429.0,0.306
16.145,436.0,0.305
16.1455,399.0,0.303
16.146,326.0,0.304
16.1465,244.0,0.305
16.147,207.0,0.307
16.1475,152.0,0.309
16.148,224.0,0.311
16.1485,101.0,0.314
16.149,256.0,0.319
16.1495,205.0,0.323
16.15,294.0,0.327
16.1505,281.0,0.331
16.151,197.0,0.335
16.1515,217.0,0.338
16.152,109.0,0.342
16.1525,150.0,0.345
16.153,44.0,0.349
16.1535,59.0,0.351
16.154,-4.0,0.353
16.1545,62.0,0.356
16.155,-21.0,0.358
16.1555,-46.0,0.359
16.156,-60.0,0.361
16.1565,-77.0,0.361
16.157,-14.0,0.363
16.1575,49.0,0.365
16.158,12.0,0.366
16.1585,82.0,0.367
16.159,143.0,0.369
16.1595,114.0,0.371
16.16,155.0,0.373
16.1605,183.0,0.377
16.161,112.0,0.379
16.1615,176.0,0.383
16.162,102.0,0.388
16.1625,232.0,0.392
16.163,199.0,0.397
16.1635,209.0,0.401
16.164,308.0,0.405
16.1645,244.0,0.41
16.165,335.0,0.416
16.1655,247.0,0.419
16.166,282.0,0.423
16.1665,216.0,0.427
16.167,226.0,0.431
16.1675,218.0,0.434
16.168,248.0,0.436
16.1685,145.0,0.438
16.169,159.0,0.439
16.1695,94.0,0.44
16.17,60.0,0.439
16.1705,-43.0,0.439
16.171,-115.0,0.436
16.1715,-71.0,0.434
16.172,-145.0,0.433
16.1725,-162.0,0.429
16.173,-204.0,0.427
16.1735,-267.0,0.425
16.174,-268.0,0.421
16.1745,-217.0,0.418
16.175,-272.0,0.415
16.1755,-274.0,0.414
16.176,-305.0,0.411
16.1765,-406.0,0.408
16.177,-403.0,0.408
16.1775,-591.0,0.407
16.178,-682.0,0.406
16.1785,-671.0,0.406
16.179,-775.0,0.407
16.1795,-717.0,0.407
16.18,-769.0,0.408
16.1805,-730.0,0.41
16.181,-699.0,0.412
16.1815,-674.0,0.414
16.182,-621.0,0.416
16.1825,-634.0,0.418
16.183,-596.0,0.421
16.1835,-681.0,0.422
16.184,-640.0,0.425
16.1845,-670.0,0.426
16.185,-743.0,0.428
16.1855,-719.0,0.429
16.186,-742.0,0.431
16.1865,-813.0,0.431
16.187,-747.0,0.43
16.1875,-850.0,0.431
16.188,-707.0,0.43
16.1885,-735.0,0.429
16.189,-689.0,0.429
16.1895,-581.0,0.428
16.19,-620.0,0.428
16.1905,-482.0,0.428
16.191,-558.0,0.428
16.1915,-466.0,0.428
16.192,-445.0,0.428
16.1925,-484.0,0.429
16.193,-436.0,0.431
16.1935,-502.0,0.432
16.194,-425.0,0.434
16.1945,-495.0,0.436
16.195,-529.0,0.438
16.1955,-568.0,0.442
16.196,-650.0,0.446
16.1965,-688.0,0.449
16.197,-675.0,0.453
16.1975,-662.0,0.458
16.198,-584.0,0.462
16.1985,-446.0,0.467
16.199,-344.0,0.471
16.1995,-183.0,0.477
16.2,-92.0,0.481
16.2005,52.0,0.487
16.201,113.0,0.492
16.2015,268.0,0.496
16.202,316.0,0.501
16.2025,479.0,0.506
16.203,547.0,0.51
16.2035,624.0,0.515
16.204,766.0,0.518
16.2045,823.0,0.521
16.205,937.0,0.523
16.2055,986.0,0.526
16.206,1035.0,0.526
16.2065,1091.0,0.527
16.207,1158.0,0.526
16.2075,1257.0,0.524
16.208,1233.0,0.522
16.2085,1293.0,0.518
16.209,1240.0,0.512
16.2095,1218.0,0.506
16.21,1112.0,0.498
16.2105,1115.0,0.491
16.211,1034.0,0.481
16.2115,939.0,0.47
16.212,847.0,0.457
16.2125,854.0,0.443
16.213,786.0,0.429
16.2135,670.0,0.414
16.214,695.0,0.398
16.2145,476.0,0.382
16.215,573.0,0.364
16.2155,433.0,0.346
16.216,394.0,0.33
16.2165,327.0,0.313
16.217,326.0,0.296
16.2175,210.0,0.279
16.218,192.0,0.263
16.2185,114.0,0.248
16.219,68.0,0.235
16.2195,-13.0,0.221
16.22,-44.0,0.211
16.2205,-101.0,0.201
16.221,-88.0,0.191
16.2215,-159.0,0.185
16.222,-172.0,0.182
16.2225,-216.0,0.18
