Time,PCG,ECG
22.831,345.0,5.064
22.8315,386.0,5.064
22.832,404.0,5.065
22.8325,427.0,5.066
22.833,412.0,5.066
22.8335,397.0,5.067
22.834,378.0,5.068
22.8345,331.0,5.068
22.835,288.0,5.069
22.8355,256.0,5.07
22.836,173.0,5.071
22.8365,111.0,5.072
22.837,59.0,5.072
22.8375,-15.0,5.073
22.838,-91.0,5.073
22.8385,-154.0,5.073
22.839,-166.0,5.073
22.8395,-201.0,5.073
22.84,-225.0,5.071
22.8405,-238.0,5.071
22.841,-232.0,5.07
22.8415,-229.0,5.068
22.842,-247.0,5.068
22.8425,-272.0,5.066
22.843,-281.0,5.066
22.8435,-287.0,5.065
22.844,-283.0,5.065
22.8445,-266.0,5.065
22.845,-226.0,5.065
22.8455,-168.0,5.065
22.846,-107.0,5.066
22.8465,-55.0,5.067
22.847,-14.0,5.069
22.8475,12.0,5.07
22.848,42.0,5.072
22.8485,45.0,5.074
22.849,58.0,5.076
22.8495,43.0,5.08
22.85,18.0,5.081
22.8505,27.0,5.084
22.851,21.0,5.087
22.8515,21.0,5.09
22.852,19.0,5.094
22.8525,-4.0,5.096
22.853,-33.0,5.099
22.8535,-54.0,5.101
22.854,-121.0,5.102
22.8545,-183.0,5.105
22.855,-220.0,5.105
22.8555,-270.0,5.106
22.856,-292.0,5.105
22.8565,-310.0,5.105
22.857,-311.0,5.104
22.8575,-312.0,5.103
22.858,-300.0,5.101
22.8585,-281.0,5.098
22.859,-275.0,5.097
22.8595,-273.0,5.095
22.86,-275.0,5.093
22.8605,-280.0,5.092
22.861,-267.0,5.089
22.8615,-229.0,5.089
22.862,-222.0,5.088
22.8625,-167.0,5.088
22.863,-140.0,5.088
22.8635,-101.0,5.088
22.864,-99.0,5.09
22.8645,-116.0,5.091
22.865,-135.0,5.092
22.8655,-163.0,5.093
22.866,-159.0,5.095
22.8665,-134.0,5.097
22.867,-107.0,5.099
22.8675,-67.0,5.1
22.868,-35.0,5.102
22.8685,9.0,5.103
22.869,39.0,5.105
22.8695,67.0,5.106
22.87,86.0,5.109
22.8705,102.0,5.109
22.871,123.0,5.11
22.8715,167.0,5.111
22.872,202.0,5.112
22.8725,245.0,5.112
22.873,276.0,5.113
22.8735,309.0,5.114
22.874,366.0,5.114
22.8745,412.0,5.113
22.875,445.0,5.114
22.8755,475.0,5.113
22.876,499.0,5.113
22.8765,550.0,5.113
22.877,618.0,5.113
22.8775,662.0,5.113
22.878,711.0,5.114
22.8785,730.0,5.114
22.879,742.0,5.115
22.8795,747.0,5.115
22.88,732.0,5.115
22.8805,712.0,5.116
22.881,667.0,5.117
22.8815,625.0,5.118
22.882,586.0,5.118
22.8825,523.0,5.119
22.883,481.0,5.12
22.8835,424.0,5.121
22.884,402.0,5.121
22.8845,373.0,5.122
22.885,312.0,5.123
22.8855,272.0,5.123
22.886,219.0,5.124
22.8865,160.0,5.124
22.887,87.0,5.124
22.8875,46.0,5.125
22.888,-2.0,5.124
22.8885,-88.0,5.123
22.889,-126.0,5.122
22.8895,-158.0,5.122
22.89,-191.0,5.12
22.8905,-196.0,5.118
22.891,-190.0,5.117
22.8915,-176.0,5.114
22.892,-143.0,5.113
22.8925,-127.0,5.111
22.893,-110.0,5.11
22.8935,-134.0,5.109
22.894,-162.0,5.107
22.8945,-195.0,5.107
22.895,-244.0,5.106
22.8955,-286.0,5.106
22.896,-335.0,5.106
22.8965,-396.0,5.108
22.897,-435.0,5.109
22.8975,-483.0,5.109
22.898,-534.0,5.11
22.8985,-577.0,5.112
22.899,-628.0,5.115
22.8995,-658.0,5.116
22.9,-696.0,5.118
22.9005,-753.0,5.119
22.901,-782.0,5.122
22.9015,-814.0,5.125
22.902,-825.0,5.126
22.9025,-839.0,5.128
22.903,-860.0,5.129
22.9035,-867.0,5.131
22.904,-891.0,5.132
22.9045,-887.0,5.132
22.905,-878.0,5.133
22.9055,-877.0,5.132
22.906,-837.0,5.131
22.9065,-827.0,5.13
22.907,-809.0,5.128
22.9075,-786.0,5.127
22.908,-752.0,5.125
22.9085,-686.0,5.123
22.909,-641.0,5.12
22.9095,-593.0,5.119
22.91,-512.0,5.117
22.9105,-459.0,5.115
22.911,-399.0,5.114
22.9115,-315.0,5.112
22.912,-251.0,5.111
22.9125,-193.0,5.11
22.913,-138.0,5.11
22.9135,-69.0,5.11
22.914,-28.0,5.108
22.9145,13.0,5.108
22.915,69.0,5.109
22.9155,133.0,5.109
22.916,194.0,5.108
22.9165,243.0,5.108
22.917,288.0,5.109
22.9175,340.0,5.109
22.918,377.0,5.109
22.9185,391.0,5.108
22.919,385.0,5.109
22.9195,366.0,5.108
22.92,371.0,5.107
22.9205,351.0,5.106
22.921,327.0,5.105
22.9215,298.0,5.103
22.922,310.0,5.102
22.9225,323.0,5.098
22.923,331.0,5.097
22.9235,331.0,5.094
22.924,316.0,5.09
22.9245,309.0,5.088
22.925,288.0,5.085
22.9255,283.0,5.082
22.926,278.0,5.079
22.9265,286.0,5.077
22.927,315.0,5.075
22.9275,325.0,5.072
22.928,292.0,5.071
22.9285,317.0,5.068
22.929,338.0,5.067
22.9295,362.0,5.066
22.93,406.0,5.066
22.9305,435.0,5.064
22.931,454.0,5.065
22.9315,469.0,5.064
22.932,487.0,5.064
22.9325,496.0,5.064
22.933,493.0,5.064
22.9335,484.0,5.062
22.934,470.0,5.063
22.9345,426.0,5.063
22.935,400.0,5.062
22.9355,359.0,5.062
22.936,315.0,5.062
22.9365,285.0,5.062
22.937,234.0,5.061
22.9375,216.0,5.061
22.938,206.0,5.059
22.9385,200.0,5.059
22.939,204.0,5.058
22.9395,188.0,5.057
22.94,177.0,5.055
22.9405,148.0,5.054
22.941,111.0,5.053
22.9415,76.0,5.052
22.942,20.0,5.05
22.9425,-5.0,5.048
22.943,-4.0,5.048
22.9435,-19.0,5.046
22.944,-18.0,5.046
22.9445,-28.0,5.046
22.945,-11.0,5.045
22.9455,-1.0,5.044
22.946,17.0,5.044
22.9465,32.0,5.044
22.947,62.0,5.043
22.9475,120.0,5.043
22.948,203.0,5.044
22.9485,247.0,5.044
22.949,307.0,5.044
22.9495,362.0,5.043
22.95,394.0,5.043
22.9505,411.0,5.043
22.951,385.0,5.044
22.9515,344.0,5.044
22.952,317.0,5.044
22.9525,263.0,5.045
22.953,225.0,5.045
22.9535,163.0,5.046
22.954,84.0,5.046
22.9545,49.0,5.047
22.955,12.0,5.048
22.9555,-13.0,5.047
22.956,-36.0,5.047
22.9565,-63.0,5.047
22.957,-69.0,5.046
22.9575,-96.0,5.047
22.958,-108.0,5.045
22.9585,-141.0,5.044
22.959,-167.0,5.044
22.9595,-191.0,5.043
22.96,-214.0,5.042
22.9605,-223.0,5.042
22.961,-219.0,5.042
22.9615,-238.0,5.041
22.962,-265.0,5.042
22.9625,-274.0,5.041
22.963,-324.0,5.042
22.9635,-369.0,5.041
22.964,-424.0,5.042
22.9645,-462.0,5.042
22.965,-490.0,5.043
22.9655,-517.0,5.043
22.966,-531.0,5.045
22.9665,-547.0,5.045
22.967,-555.0,5.045
22.9675,-535.0,5.047
22.968,-534.0,5.048
22.9685,-516.0,5.048
22.969,-501.0,5.049
22.9695,-478.0,5.05
22.97,-429.0,5.052
22.9705,-424.0,5.053
22.971,-401.0,5.052
22.9715,-357.0,5.053
22.972,-321.0,5.053
22.9725,-249.0,5.054
22.973,-193.0,5.054
22.9735,-150.0,5.055
22.974,-78.0,5.056
22.9745,-33.0,5.056
22.975,9.0,5.057
22.9755,38.0,5.057
22.976,48.0,5.058
22.9765,74.0,5.057
22.977,78.0,5.059
22.9775,70.0,5.059
22.978,73.0,5.059
22.9785,81.0,5.061
22.979,119.0,5.061
22.9795,152.0,5.062
22.98,162.0,5.063
22.9805,194.0,5.064
22.981,202.0,5.066
22.9815,217.0,5.067
22.982,206.0,5.068
22.9825,185.0,5.07
22.983,163.0,5.07
22.9835,132.0,5.072
22.984,106.0,5.073
22.9845,79.0,5.074
22.985,27.0,5.075
22.9855,14.0,5.077
22.986,-3.0,5.077
22.9865,-49.0,5.078
22.987,-75.0,5.081
22.9875,-90.0,5.082
22.988,-71.0,5.084
22.9885,-61.0,5.084
22.989,-83.0,5.086
22.9895,-65.0,5.088
22.99,-89.0,5.09
22.9905,-103.0,5.092
22.991,-134.0,5.094
22.9915,-180.0,5.097
22.992,-226.0,5.099
22.9925,-289.0,5.103
22.993,-324.0,5.106
22.9935,-344.0,5.111
22.994,-385.0,5.116
22.9945,-390.0,5.121
22.995,-364.0,5.127
22.9955,-331.0,5.133
22.996,-296.0,5.139
22.9965,-258.0,5.146
22.997,-207.0,5.153
22.9975,-123.0,5.16
22.998,-78.0,5.167
22.9985,-23.0,5.174
22.999,26.0,5.181
22.9995,54.0,5.188
23.0,100.0,5.196
23.0005,148.0,5.204
23.001,189.0,5.211
23.0015,216.0,5.218
23.002,238.0,5.225
23.0025,248.0,5.231
23.003,257.0,5.238
23.0035,265.0,5.244
23.004,271.0,5.25
23.0045,284.0,5.257
23.005,314.0,5.263
23.0055,320.0,5.269
23.006,331.0,5.274
23.0065,343.0,5.28
23.007,319.0,5.286
23.0075,316.0,5.29
23.008,313.0,5.296
23.0085,328.0,5.301
23.009,368.0,5.306
23.0095,390.0,5.311
23.01,443.0,5.316
23.0105,483.0,5.322
23.011,485.0,5.327
23.0115,481.0,5.331
23.012,458.0,5.336
23.0125,444.0,5.34
23.013,428.0,5.343
23.0135,394.0,5.346
23.014,409.0,5.349
23.0145,411.0,5.351
23.015,403.0,5.351
23.0155,428.0,5.352
23.016,413.0,5.35
23.0165,441.0,5.348
23.017,443.0,5.345
23.0175,437.0,5.341
23.018,436.0,5.336
23.0185,373.0,5.33
23.019,346.0,5.323
23.0195,314.0,5.315
23.02,291.0,5.307
23.0205,293.0,5.298
23.021,291.0,5.288
23.0215,310.0,5.278
23.022,318.0,5.267
23.0225,299.0,5.258
23.023,292.0,5.246
23.0235,238.0,5.235
23.024,186.0,5.223
23.0245,151.0,5.214
23.025,81.0,5.203
23.0255,51.0,5.192
23.026,-32.0,5.183
23.0265,-107.0,5.172
23.027,-202.0,5.163
23.0275,-309.0,5.153
23.028,-388.0,5.145
23.0285,-475.0,5.138
23.029,-562.0,5.13
23.0295,-657.0,5.122
23.03,-768.0,5.115
23.0305,-875.0,5.107
23.031,-968.0,5.1
23.0315,-1073.0,5.094
23.032,-1156.0,5.087
23.0325,-1235.0,5.079
23.033,-1290.0,5.074
23.0335,-1365.0,5.067
23.034,-1399.0,5.059
23.0345,-1420.0,5.053
23.035,-1451.0,5.046
23.0355,-1437.0,5.04
23.036,-1409.0,5.034
23.0365,-1385.0,5.027
23.037,-1325.0,5.022
23.0375,-1248.0,5.015
23.038,-1125.0,5.011
23.0385,-969.0,5.007
23.039,-800.0,5.001
23.0395,-622.0,4.998
23.04,-456.0,4.995
23.0405,-296.0,4.993
23.041,-117.0,4.99
23.0415,54.0,4.989
23.042,257.0,4.986
23.0425,430.0,4.987
23.043,604.0,4.987
23.0435,775.0,4.988
23.044,909.0,4.988
23.0445,1042.0,4.99
23.045,1148.0,4.992
23.0455,1240.0,4.995
23.046,1349.0,4.997
23.0465,1397.0,5.0
23.047,1472.0,5.004
23.0475,1540.0,5.007
23.048,1561.0,5.009
23.0485,1575.0,5.013
23.049,1567.0,5.017
23.0495,1549.0,5.02
23.05,1520.0,5.024
23.0505,1479.0,5.026
23.051,1468.0,5.029
23.0515,1439.0,5.032
23.052,1445.0,5.034
23.0525,1422.0,5.036
23.053,1373.0,5.038
23.0535,1391.0,5.039
23.054,1365.0,5.041
23.0545,1349.0,5.041
23.055,1317.0,5.041
23.0555,1243.0,5.041
23.056,1200.0,5.04
23.0565,1131.0,5.04
23.057,1073.0,5.038
23.0575,974.0,5.037
23.058,810.0,5.036
23.0585,650.0,5.034
23.059,433.0,5.032
23.0595,235.0,5.031
23.06,86.0,5.029
23.0605,-131.0,5.028
23.061,-375.0,5.028
23.0615,-662.0,5.027
23.062,-973.0,5.027
23.0625,-1240.0,5.028
23.063,-1525.0,5.029
23.0635,-1726.0,5.029
23.064,-1910.0,5.032
23.0645,-2053.0,5.033
23.065,-2184.0,5.035
23.0655,-2362.0,5.037
23.066,-2517.0,5.041
23.0665,-2442.0,5.043
23.067,-2499.0,5.045
23.0675,-2550.0,5.048
23.068,-2458.0,5.051
23.0685,-2414.0,5.054
23.069,-2368.0,5.056
23.0695,-2439.0,5.059
23.07,-2602.0,5.061
23.0705,-2804.0,5.063
23.071,-3098.0,5.066
23.0715,-3401.0,5.066
23.072,-3747.0,5.067
23.0725,-4045.0,5.068
23.073,-4289.0,5.069
23.0735,-4452.0,5.07
23.074,-4495.0,5.069
23.0745,-4450.0,5.07
23.075,-4267.0,5.069
23.0755,-3940.0,5.069
23.076,-3532.0,5.068
23.0765,-2886.0,5.069
23.077,-2151.0,5.069
23.0775,-1316.0,5.07
23.078,-406.0,5.07
23.0785,470.0,5.072
23.079,1319.0,5.072
23.0795,2040.0,5.075
23.08,2648.0,5.076
23.0805,3180.0,5.078
23.081,3537.0,5.081
23.0815,3789.0,5.083
23.082,3882.0,5.085
23.0825,3848.0,5.088
23.083,3759.0,5.091
23.0835,3583.0,5.093
23.084,3467.0,5.095
23.0845,3385.0,5.097
23.085,3336.0,5.098
23.0855,3387.0,5.1
23.086,3476.0,5.101
23.0865,3603.0,5.101
23.087,3763.0,5.1
23.0875,3830.0,5.1
23.088,3876.0,5.098
23.0885,3875.0,5.097
23.089,3829.0,5.094
23.0895,3770.0,5.091
23.09,3636.0,5.087
23.0905,3456.0,5.084
23.091,3257.0,5.08
23.0915,3027.0,5.076
23.092,2913.0,5.071
23.0925,2737.0,5.067
23.093,2607.0,5.062
23.0935,2481.0,5.058
23.094,2232.0,5.055
23.0945,2002.0,5.051
23.095,1664.0,5.048
23.0955,1275.0,5.045
23.096,907.0,5.043
23.0965,507.0,5.042
23.097,158.0,5.04
23.0975,-215.0,5.04
23.098,-555.0,5.039
23.0985,-865.0,5.039
23.099,-1159.0,5.039
23.0995,-1441.0,5.038
23.1,-1679.0,5.038
23.1005,-1877.0,5.04
23.101,-2025.0,5.04
23.1015,-2155.0,5.041
23.102,-2218.0,5.041
23.1025,-2280.0,5.043
23.103,-2328.0,5.044
23.1035,-2331.0,5.046
23.104,-2388.0,5.046
23.1045,-2411.0,5.048
23.105,-2429.0,5.048
23.1055,-2474.0,5.05
23.106,-2487.0,5.051
23.1065,-2540.0,5.052
23.107,-2526.0,5.055
23.1075,-2523.0,5.055
23.108,-2505.0,5.058
23.1085,-2451.0,5.06
23.109,-2400.0,5.061
23.1095,-2307.0,5.064
23.11,-2217.0,5.066
23.1105,-2082.0,5.068
23.111,-1968.0,5.072
23.1115,-1837.0,5.075
23.112,-1687.0,5.078
23.1125,-1538.0,5.08
23.113,-1376.0,5.083
23.1135,-1213.0,5.086
23.114,-1038.0,5.088
23.1145,-843.0,5.091
23.115,-638.0,5.093
23.1155,-421.0,5.096
23.116,-221.0,5.098
23.1165,1.0,5.1
23.117,171.0,5.102
23.1175,377.0,5.103
23.118,577.0,5.105
23.1185,755.0,5.106
23.119,937.0,5.106
23.1195,1063.0,5.106
23.12,1225.0,5.106
23.1205,1364.0,5.105
23.121,1480.0,5.104
23.1215,1620.0,5.103
23.122,1722.0,5.1
23.1225,1818.0,5.1
23.123,1872.0,5.097
23.1235,1910.0,5.094
23.124,1949.0,5.091
23.1245,1938.0,5.087
23.125,1958.0,5.085
23.1255,1937.0,5.082
23.126,1928.0,5.079
23.1265,1907.0,5.076
23.127,1853.0,5.074
23.1275,1806.0,5.07
23.128,1723.0,5.068
23.1285,1653.0,5.067
23.129,1567.0,5.067
23.1295,1467.0,5.065
23.13,1341.0,5.065
23.1305,1189.0,5.066
23.131,1033.0,5.066
23.1315,852.0,5.068
23.132,682.0,5.068
23.1325,462.0,5.07
23.133,313.0,5.072
23.1335,142.0,5.074
23.134,-4.0,5.076
23.1345,-101.0,5.078
23.135,-238.0,5.081
23.1355,-332.0,5.085
23.136,-479.0,5.086
23.1365,-576.0,5.089
23.137,-661.0,5.091
23.1375,-772.0,5.092
23.138,-798.0,5.094
23.1385,-836.0,5.095
23.139,-857.0,5.096
23.1395,-840.0,5.097
23.14,-865.0,5.098
23.1405,-842.0,5.1
23.141,-835.0,5.099
23.1415,-816.0,5.1
23.142,-791.0,5.1
23.1425,-813.0,5.1
23.143,-816.0,5.101
23.1435,-826.0,5.101
23.144,-818.0,5.101
23.1445,-781.0,5.102
23.145,-754.0,5.104
23.1455,-706.0,5.105
23.146,-652.0,5.105
23.1465,-593.0,5.106
23.147,-529.0,5.108
23.1475,-468.0,5.109
23.148,-400.0,5.111
23.1485,-349.0,5.113
23.149,-335.0,5.114
23.1495,-289.0,5.116
23.15,-281.0,5.117
23.1505,-281.0,5.118
23.151,-281.0,5.119
23.1515,-300.0,5.12
23.152,-298.0,5.121
23.1525,-306.0,5.123
23.153,-290.0,5.123
23.1535,-270.0,5.123
23.154,-255.0,5.122
23.1545,-185.0,5.122
23.155,-168.0,5.123
23.1555,-116.0,5.121
23.156,-110.0,5.119
23.1565,-123.0,5.118
23.157,-169.0,5.116
23.1575,-231.0,5.115
23.158,-291.0,5.113
23.1585,-344.0,5.111
23.159,-383.0,5.109
23.1595,-419.0,5.107
23.16,-443.0,5.103
23.1605,-438.0,5.102
23.161,-435.0,5.1
23.1615,-394.0,5.099
23.162,-365.0,5.097
23.1625,-320.0,5.096
23.163,-289.0,5.095
23.1635,-261.0,5.095
23.164,-235.0,5.095
23.1645,-195.0,5.095
23.165,-144.0,5.096
23.1655,-110.0,5.096
23.166,-67.0,5.097
23.1665,-42.0,5.098
23.167,-28.0,5.1
23.1675,-9.0,5.1
23.168,6.0,5.101
23.1685,-14.0,5.103
23.169,-11.0,5.104
23.1695,-33.0,5.105
23.17,-28.0,5.106
23.1705,-28.0,5.106
23.171,-16.0,5.106
23.1715,8.0,5.105
23.172,26.0,5.106
23.1725,99.0,5.105
23.173,170.0,5.104
23.1735,219.0,5.103
23.174,261.0,5.101
23.1745,287.0,5.1
23.175,300.0,5.099
23.1755,281.0,5.096
23.176,260.0,5.095
23.1765,241.0,5.093
23.177,237.0,5.091
23.1775,248.0,5.09
23.178,266.0,5.089
23.1785,289.0,5.087
23.179,344.0,5.087
23.1795,403.0,5.085
23.18,452.0,5.085
23.1805,531.0,5.083
23.181,592.0,5.083
23.1815,654.0,5.083
23.182,713.0,5.083
23.1825,723.0,5.083
23.183,719.0,5.083
23.1835,684.0,5.082
23.184,647.0,5.083
23.1845,610.0,5.082
23.185,550.0,5.084
23.1855,479.0,5.085
23.186,413.0,5.085
23.1865,362.0,5.086
23.187,320.0,5.087
23.1875,290.0,5.089
23.188,265.0,5.089
23.1885,245.0,5.089
23.189,262.0,5.091
23.1895,279.0,5.092
23.19,286.0,5.093
23.1905,288.0,5.093
23.191,249.0,5.094
23.1915,178.0,5.096
23.192,61.0,5.097
23.1925,-70.0,5.097
23.193,-203.0,5.099
23.1935,-322.0,5.099
23.194,-414.0,5.1
23.1945,-469.0,5.101
23.195,-508.0,5.103
23.1955,-539.0,5.104
23.196,-575.0,5.107
23.1965,-587.0,5.108
23.197,-566.0,5.109
23.1975,-548.0,5.111
23.198,-536.0,5.112
23.1985,-497.0,5.114
23.199,-470.0,5.117
23.1995,-420.0,5.118
23.2,-401.0,5.119
23.2005,-366.0,5.121
23.201,-346.0,5.122
23.2015,-337.0,5.124
23.202,-335.0,5.125
23.2025,-319.0,5.126
23.203,-286.0,5.127
23.2035,-256.0,5.128
23.204,-244.0,5.129
23.2045,-226.0,5.129
23.205,-226.0,5.13
23.2055,-223.0,5.129
23.206,-204.0,5.13
23.2065,-160.0,5.128
23.207,-109.0,5.127
23.2075,-75.0,5.128
23.208,-25.0,5.126
23.2085,25.0,5.125
23.209,46.0,5.125
23.2095,79.0,5.123
23.21,88.0,5.124
23.2105,116.0,5.123
23.211,123.0,5.124
23.2115,155.0,5.125
23.212,171.0,5.125
23.2125,209.0,5.126
23.213,246.0,5.126
23.2135,282.0,5.128
23.214,325.0,5.13
23.2145,337.0,5.13
23.215,337.0,5.131
23.2155,308.0,5.134
23.216,283.0,5.134
23.2165,246.0,5.135
23.217,220.0,5.136
23.2175,199.0,5.137
23.218,207.0,5.138
23.2185,217.0,5.138
23.219,215.0,5.138
23.2195,217.0,5.137
23.22,223.0,5.139
23.2205,233.0,5.138
23.221,243.0,5.137
23.2215,227.0,5.137
23.222,210.0,5.137
23.2225,202.0,5.136
23.223,174.0,5.135
23.2235,150.0,5.134
23.224,112.0,5.133
23.2245,75.0,5.131
23.225,58.0,5.132
23.2255,32.0,5.131
23.226,26.0,5.131
23.2265,23.0,5.13
23.227,4.0,5.129
23.2275,-2.0,5.13
23.228,-47.0,5.13
23.2285,-88.0,5.129
23.229,-134.0,5.131
23.2295,-171.0,5.131
23.23,-212.0,5.131
23.2305,-244.0,5.133
23.231,-264.0,5.133
23.2315,-283.0,5.135
23.232,-305.0,5.135
23.2325,-345.0,5.136
23.233,-392.0,5.138
23.2335,-437.0,5.139
23.234,-465.0,5.14
23.2345,-498.0,5.141
23.235,-497.0,5.143
23.2355,-485.0,5.144
23.236,-482.0,5.146
23.2365,-424.0,5.148
23.237,-378.0,5.148
23.2375,-290.0,5.15
23.238,-198.0,5.151
23.2385,-142.0,5.152
23.239,-58.0,5.153
23.2395,-3.0,5.154
23.24,20.0,5.154
23.2405,48.0,5.156
23.241,39.0,5.157
23.2415,5.0,5.157
23.242,-8.0,5.157
23.2425,-32.0,5.158
23.243,-28.0,5.159
23.2435,16.0,5.16
23.244,47.0,5.161
23.2445,84.0,5.162
23.245,128.0,5.163
23.2455,193.0,5.165
23.246,240.0,5.166
23.2465,308.0,5.168
23.247,343.0,5.171
23.2475,381.0,5.172
23.248,440.0,5.174
23.2485,494.0,5.176
23.249,541.0,5.177
23.2495,564.0,5.179
23.25,587.0,5.181
23.2505,590.0,5.183
23.251,588.0,5.185
23.2515,525.0,5.187
23.252,446.0,5.188
23.2525,358.0,5.189
23.253,256.0,5.19
23.2535,131.0,5.192
23.254,56.0,5.193
23.2545,4.0,5.193
23.255,-27.0,5.193
23.2555,-35.0,5.193
23.256,-17.0,5.194
23.2565,-3.0,5.193
23.257,4.0,5.192
23.2575,35.0,5.192
23.258,45.0,5.192
23.2585,34.0,5.191
23.259,43.0,5.189
23.2595,52.0,5.189
23.26,41.0,5.187
23.2605,3.0,5.186
23.261,-51.0,5.185
23.2615,-110.0,5.185
23.262,-181.0,5.184
23.2625,-272.0,5.184
23.263,-344.0,5.184
23.2635,-406.0,5.184
23.264,-454.0,5.184
23.2645,-486.0,5.185
23.265,-518.0,5.184
23.2655,-540.0,5.184
23.266,-556.0,5.185
23.2665,-572.0,5.186
23.267,-553.0,5.187
23.2675,-519.0,5.187
23.268,-479.0,5.187
23.2685,-442.0,5.189
23.269,-376.0,5.188
23.2695,-306.0,5.189
23.27,-251.0,5.189
23.2705,-202.0,5.189
23.271,-135.0,5.189
23.2715,-88.0,5.188
23.272,-34.0,5.187
23.2725,20.0,5.186
23.273,54.0,5.186
23.2735,76.0,5.185
23.274,88.0,5.183
23.2745,105.0,5.181
23.275,116.0,5.181
23.2755,137.0,5.178
23.276,153.0,5.177
23.2765,172.0,5.175
23.277,198.0,5.173
23.2775,196.0,5.172
23.278,178.0,5.172
23.2785,166.0,5.171
23.279,139.0,5.171
23.2795,119.0,5.17
23.28,72.0,5.171
23.2805,11.0,5.171
23.281,-30.0,5.172
23.2815,-72.0,5.173
23.282,-108.0,5.173
23.2825,-140.0,5.175
23.283,-163.0,5.176
23.2835,-176.0,5.178
23.284,-179.0,5.179
23.2845,-186.0,5.181
23.285,-183.0,5.183
23.2855,-176.0,5.184
23.286,-156.0,5.186
23.2865,-141.0,5.188
23.287,-142.0,5.188
23.2875,-127.0,5.189
23.288,-91.0,5.19
23.2885,-76.0,5.19
23.289,-71.0,5.19
23.2895,-59.0,5.19
23.29,-48.0,5.189
23.2905,-33.0,5.188
23.291,-5.0,5.187
23.2915,5.0,5.185
23.292,16.0,5.184
23.2925,26.0,5.182
23.293,31.0,5.179
23.2935,28.0,5.178
23.294,20.0,5.176
23.2945,36.0,5.173
23.295,65.0,5.171
23.2955,100.0,5.17
23.296,142.0,5.169
23.2965,185.0,5.168
23.297,231.0,5.168
23.2975,263.0,5.168
23.298,284.0,5.167
23.2985,298.0,5.167
23.299,283.0,5.168
23.2995,241.0,5.169
23.3,218.0,5.17
23.3005,214.0,5.171
23.301,200.0,5.173
23.3015,212.0,5.174
23.302,231.0,5.174
23.3025,260.0,5.175
23.303,291.0,5.177
23.3035,351.0,5.177
23.304,411.0,5.178
23.3045,468.0,5.177
23.305,503.0,5.178
23.3055,529.0,5.178
23.306,535.0,5.177
23.3065,519.0,5.176
23.307,472.0,5.175
23.3075,443.0,5.175
23.308,388.0,5.174
23.3085,340.0,5.173
23.309,275.0,5.172
23.3095,207.0,5.171
23.31,122.0,5.172
23.3105,43.0,5.172
23.311,-26.0,5.17
23.3115,-75.0,5.171
23.312,-117.0,5.172
23.3125,-137.0,5.171
23.313,-142.0,5.173
23.3135,-134.0,5.173
23.314,-128.0,5.173
23.3145,-135.0,5.173
23.315,-140.0,5.174
23.3155,-145.0,5.174
23.316,-161.0,5.174
23.3165,-177.0,5.174
23.317,-220.0,5.174
23.3175,-240.0,5.173
23.318,-254.0,5.172
23.3185,-250.0,5.172
23.319,-218.0,5.169
23.3195,-184.0,5.169
23.32,-159.0,5.166
23.3205,-121.0,5.165
23.321,-79.0,5.162
23.3215,-32.0,5.159
23.322,3.0,5.156
23.3225,35.0,5.154
23.323,71.0,5.15
23.3235,86.0,5.147
23.324,116.0,5.145
23.3245,134.0,5.142
23.325,144.0,5.138
23.3255,131.0,5.135
23.326,99.0,5.132
23.3265,56.0,5.13
23.327,14.0,5.128
23.3275,-14.0,5.126
23.328,-10.0,5.125
23.3285,7.0,5.124
23.329,20.0,5.123
23.3295,34.0,5.122
23.33,49.0,5.122
23.3305,52.0,5.122
23.331,47.0,5.122
23.3315,59.0,5.123
23.332,83.0,5.123
23.3325,88.0,5.123
23.333,66.0,5.124
23.3335,51.0,5.125
23.334,20.0,5.126
23.3345,2.0,5.126
23.335,-26.0,5.126
23.3355,-42.0,5.127
23.336,-28.0,5.127
23.3365,-24.0,5.126
23.337,-34.0,5.125
23.3375,-46.0,5.124
23.338,-68.0,5.123
23.3385,-82.0,5.121
23.339,-104.0,5.119
23.3395,-122.0,5.116
23.34,-129.0,5.114
23.3405,-147.0,5.112
23.341,-178.0,5.109
23.3415,-209.0,5.106
23.342,-241.0,5.105
23.3425,-270.0,5.103
23.343,-282.0,5.101
23.3435,-266.0,5.099
23.344,-239.0,5.098
23.3445,-212.0,5.098
23.345,-171.0,5.098
23.3455,-132.0,5.097
23.346,-75.0,5.099
23.3465,-38.0,5.099
23.347,0.0,5.101
23.3475,32.0,5.102
23.348,46.0,5.104
23.3485,72.0,5.105
23.349,69.0,5.109
23.3495,68.0,5.11
23.35,89.0,5.113
23.3505,79.0,5.115
23.351,80.0,5.117
23.3515,90.0,5.12
23.352,81.0,5.122
23.3525,83.0,5.123
23.353,97.0,5.125
23.3535,105.0,5.127
23.354,116.0,5.128
23.3545,130.0,5.13
23.355,171.0,5.13
23.3555,198.0,5.129
23.356,212.0,5.129
23.3565,206.0,5.129
23.357,172.0,5.128
23.3575,143.0,5.127
23.358,99.0,5.126
23.3585,53.0,5.124
23.359,-15.0,5.123
23.3595,-75.0,5.123
23.36,-99.0,5.12
23.3605,-134.0,5.119
23.361,-158.0,5.118
23.3615,-176.0,5.116
23.362,-214.0,5.115
23.3625,-221.0,5.115
